#geneName	Ikaros.Control_0h	Ikaros.Control_2h	Ikaros.Control_6h	Ikaros.Control_12h	Ikaros.Control_18h	Ikaros.Control_24h
Fbxo25	-0.0181992274854102	0.0162637029959746	0.0324824049006957	0.0827418398494087	0.137876328975009	0.162073133846718
Lasp1	0.0230738747874929	0.00939857749212331	0.024257791604905	0.0161855738488612	0.0544635868253167	0.0624372506781758
Trp53inp2	0.0408665004623474	0.0745464950773729	0.224821871037943	0.327173755817821	0.41653334662784	0.374020365856761
Pigu	-0.0186144810710473	0.0135297783556774	-0.0486244123604005	-0.0232445389087068	-0.0627525030030301	-0.110580258892972
Fig4	-0.00878698566529775	0.0188369906759696	0.0344640926813872	0.0529992114543323	0.0617512926941107	0.0443454434291484
Egr1	-0.146553390301884	-0.0993641416839862	-0.0708532919046657	-0.226412840675789	-0.183892750543375	-0.216116109311132
Hdhd3	0.0313519844717341	0.0708029750546008	0.095159088791293	-0.020655864132777	-0.00882866911220642	-0.0306806076500482
Abhd17c	0.00944080664118898	-0.00374387240559906	-0.00403569938923613	0.0346291353483041	0.12210469036471	0.139395505138647
Chmp4b	-0.00727072519384802	0.0123413518797941	0.0323944752342954	0.0259647697044228	0.018963935157027	0.0309791714471178
Sv2a	0.0339381168345105	0.114938321245828	0.186626471302504	0.199320757254804	0.159068107360272	0.229196209097536
Otud7b	0.0226248016713124	0.0393762920406159	0.0374584049482828	0.0606152079728715	0.0726481449547133	0.0881364448689942
Dcun1d2	0.0111768923576428	-0.00219236344503838	-0.0831813053390592	-0.0787857708206375	-0.128026303443931	-0.179074744323782
Rpf2	-0.0344569559479542	-0.0235007381111739	-0.0170571576087527	-0.162066312735702	-0.237554566186187	-0.178032997289884
1700003F12Rik	-0.238003254341078	-0.420302833355368	-0.203540768273776	0.0954067960544289	-0.0894793278337512	-0.0233080094048359
Fchsd1	-0.0474149320527626	0.0354466889348732	0.0728821996235597	0.149892638389597	0.144867497297379	0.20234256970357
Armc10	0.0239542380146719	0.0164807383993018	0.0282046720925126	0.0366282980475704	0.0513081796180335	0.0619101576368979
Osbpl7	-0.0290164124939556	-0.0293134849947593	-0.0291985951308821	0.00854186602737164	0.0256788117793867	0.0341866661523724
Ift172	0.0179314035185292	0.002099918905213	-0.00445744614538333	-0.011584378264148	0.105370124071409	0.150338104187221
Ripor1	-0.000844201669218822	-0.014170182125596	-0.0107024135088511	0.0715880006167582	0.123307177585959	0.136806980272863
Med30	-0.0189614984997502	-0.0146091334934816	-0.00961646202545567	0.0364821073293147	0.00941370025028102	-0.0695716705510263
Tm6sf1	0.017233738899286	-0.00717545752993203	-0.0363747939611173	-0.0443206702761407	-0.0608024954321222	-0.0574604506430794
Ric1	0.00248730405426562	0.0338249103910562	0.0477858402950879	-0.0117290897842613	0.0314109269842758	0.0443769979235527
Herc1	-0.0187459428851122	-0.0113902607429062	-0.0117802495974356	0.0138397954048592	0.0180898623957447	-0.000677939553997363
Rtel1	-0.0394127928577359	-0.0265836632562514	-0.00935807165061573	-0.0170322685319702	-0.0499695059342523	-0.0787647621507441
Hoxb4	0.0268544968538478	0.0234450190799764	-0.00246182988859321	0.0198608681755151	-0.0310217619505716	-0.00292134776247777
Mapkap1	0.000288050736074581	0.0153097423665806	0.00484169020967151	0.0105431375911754	0.0592405614699476	0.0613240647664027
Shank1	-0.471804480959626	-0.413741376116012	-0.0672495706750521	-0.125400710140709	0.251216540280141	0.29706779715316
Sema6c	0.0135778163581032	0.182321301421666	0.20535681625438	0.0998514474480952	0.372274732689135	0.38320198568705
Smurf1	0.0301608004707369	0.147546183248646	0.155048568628829	0.112830318862321	0.146842729170633	0.182632483594309
Zscan2	-0.00983795076386555	0.0440110210262542	0.0649501252294059	0.135117093938218	0.26033931889621	0.427064931675128
Ost4	-0.00471058884465491	0.00433966975506866	0.00393106393760569	0.0035852212664572	-0.0329364403086819	-0.0678995619232063
Trmt112	-0.0245914489301823	0.00267674203913633	0.068893436970514	-0.00171148214578524	0.0222184469033603	-0.00548523899964051
Hace1	0.0488151984262444	0.0195184499847803	0.0345949577444104	0.0555163140058748	0.0712689079631762	0.0685096693139277
Abitram	0.0158771124002869	0.0104132976267382	-0.016246023991559	-0.0131241552756662	-0.0676473214275851	-0.0779043672734649
Agbl3	0.0190729212595967	0.053429593639106	0.185188593465258	0.116490564825617	0.00703403867790929	-0.00366717695504395
Vars2	-0.00293271991992797	-0.00681939482633616	-0.000426328737621099	0.00522007903881795	0.00151820437301027	-0.0211476721184349
Zfhx3	-0.212015945136063	-0.0311565567727086	-0.307098272961768	-0.309506401026311	-0.356288545213848	-0.413362840972525
Man2a2	0.00631028120422128	0.0237047129824866	0.0453245423487167	0.020250432992507	0.0472179026974498	0.02959423707612
Ctu1	0.0167741912031451	-0.0773359778516206	-0.102368648115332	-0.0582410281915122	-0.036382276555204	-0.0492328199676273
Dido1	-0.00521247179298883	-0.0313733929233373	-0.0117891878822925	-0.0199648536978355	-0.0138422742043628	-0.0243691242392064
Rccd1	-0.0456530016607133	-0.00245978852871077	-0.0062893285202354	-0.0488035828300891	-0.0648320920533184	-0.112999548034237
Rabggtb	-0.0272547743902773	0.00123149614416208	-0.00817917096224218	-0.078883029632084	-0.142084438484099	-0.171389025270352
Cpq	0.117987341160515	0.139074305805121	0.0767639940163452	-0.130742208447478	-0.0148342805056559	0.0470044310757046
Ttc16	0.257934579859877	0.0435020098064791	-0.0924176576729815	-0.216334205639991	-0.102710927881938	0.272933981737814
Arhgap18	0.0112207461760259	-0.0256365978105176	-0.0822507157988985	-0.0840019730617381	-0.0229020698428879	-0.0129778396865018
Tasp1	-0.0171926984784362	-0.0364078406874637	-0.00319207844021357	-0.109013063133666	-0.108416044797056	-0.111934028494833
Adrm1	-0.0237185015853144	-0.00982474449121386	-0.0134020931335614	-0.00815798523502684	-0.0360431075638941	-0.0705112672931177
Usp6nl	-0.0140293940312574	-0.0501602795811392	-0.0323519406000033	-0.0553559283919461	-0.0684050615563993	-0.0753260945975869
Osbpl2	0.00234764663201154	0.00739788350174608	0.0442419077219218	0.0485317211314578	0.0307873161713931	0.0182903083409411
Atp6v1g1	0.00499625361949887	0.00969626014254614	0.0330740178007538	0.0153883969417627	0.0426605676183159	0.0805466852882188
Cdc123	-0.017268899523605	-0.0116079373014826	0.00314837523099895	-0.0294847864903338	-0.0188751472110535	-0.0047439002017006
Sart1	-0.00429267044346038	-0.00293901869464493	0.0179853316761308	-0.00304603487423212	0.00784517471995126	0.0625058517912396
Shd	0.112071070260105	-0.0973464526113478	-0.139906171700801	0.305146493159106	-0.0359534855973152	-0.198419314352425
Akna	-0.10791852776505	-0.498259799815348	-0.18947267293159	-0.184626837330894	-0.101855336178358	0.0318027401755531
Akap7	0.0169714115024998	-0.0781395245929382	-0.0421274272399483	0.00290188760582415	-0.0136843768997743	0.0680692362264906
Tbc1d19	0.0130368934123104	0.00681572280399024	-0.00433774634584894	-0.0149489699856035	0.0161105151027326	0.0242459784677415
Nubp2	-0.0250408290795817	-0.00890395289243316	-0.0468057219140338	-0.00897660055175949	-0.0303139184519307	-0.0754632028352301
Zdhhc1	0.0605793958733699	0.0786134966997145	0.0369277055962384	0.046511810782322	0.0568372111860715	0.083243311981481
Abhd2	0.0458538778254891	0.0273077927638482	0.0616148396998691	0.0474461299964274	0.0688289546788158	0.0734653742765073
Srrm2	0.00371344566379286	-0.00756518301863108	0.0217775290373108	0.0113999401295731	0.0404832489851462	0.0253046853539857
Tbcd	0.00151442854580962	0.0156487953977774	0.010307384290259	0.0331336767296955	0.0319607543742982	0.0227266532693727
Sec24d	-0.0515775922225954	-0.124110801559041	-0.208840137965903	-0.0289655526128702	-0.0422465143867073	-0.100675636492984
Hexdc	0.0161520151269007	-0.00746192499877875	-0.0159621346923561	-0.0472379499071989	-0.0314955002334481	-0.0195344335587717
Rftn1	-0.0315258253616882	-0.0274835520398088	-0.0310843716772141	0.0394124616004385	0.0551500301434597	0.0555927454840648
Heatr5b	0.0109030602892291	0.0129693855863936	0.0395619359042439	0.0762802330697783	0.109353639029481	0.103731419420292
Mtmr12	0.0193995495978333	0.0624076687036731	0.0641842008500984	0.094332042767342	0.124192200016692	0.169733572643368
Nt5dc1	0.00421111468580235	-0.0243240004462787	0.0574989011841304	0.0767969319865572	-0.000484538632430229	-0.0342455045782082
Cep104	-0.00853616017536062	-0.0269194107262115	-0.0733129661016471	-0.0817143675653343	-0.0599005215194822	-0.107378793832715
Nphp4	-0.00971891572966438	-0.0809503867938857	-0.0355827476448102	-0.0132427915513731	-0.0388261118234821	-0.106768040805099
Zfp189	0.00907412683128259	0.0497571347428572	0.0798805015365689	0.0661849082495831	0.0759926637961885	0.169279264803388
Mrpl12	-0.00808726410953754	0.00237190051446518	0.059748155581431	-0.0914923958658857	-0.101748258779233	-0.114937392083001
Mrps6	-0.0358423644625799	-0.00247891315808972	-0.0568715182714302	-0.0637931257413232	-0.145425407930064	-0.21052815569886
Zer1	-0.0485309271449726	-0.0496820245237738	-0.0567083847513723	-0.00819476568167889	-0.0152269072287102	0.0125999634852198
Dync2i2	-0.0138152658385522	0.00303940902950937	-0.024915732224517	-0.00797384749224609	-0.0769809236512242	-0.1134078550777
Alg2	0.0179664719784786	0.0130082022883498	-0.00465466472547786	-0.0354320050172403	-0.0258220681198456	-0.051495679398564
Alkbh4	-0.0238828253441335	-0.0296048670032087	-0.0680027685437748	0.0134162015017319	0.0398929189925703	0.00805513954278871
Polr2j	0.0127489307552226	0.00707930625678389	-0.0190808393496794	-0.00681213481266902	-0.0204418753883214	-0.00706174398966317
Cpeb2	0.0118236822463933	0.0407003997371658	0.169004363797121	0.0681520609933346	0.120104056293373	0.0148827753670434
Kmo	0.0298276128954615	0.15626840726218	0.268667127990531	0.401918660556446	0.419949768884196	0.407472675693661
Zc3h10	-0.0343821987570287	-0.0565091870168065	-0.071594974049691	-0.00217110226344441	0.00544242967584728	-0.00666388880901894
Myl6b	-0.051167708291865	0.0118319221550461	0.00789321004585281	0.0962424111610221	0.0604838805833013	0.0306328992230623
Trub2	-0.0179054776279944	-0.0297074958241613	-0.0160637532022938	-0.0939706325008204	-0.0896561312530139	-0.101645788491347
Wdr70	-0.0107906295539417	0.0171370038613168	0.013523699860224	-0.00577650254324116	-0.0377635206238746	-0.013114445724898
Epg5	0.0158717598916338	0.00879673376465804	0.0651983480340297	0.075218323588892	0.110828204384734	0.0625199644403011
Zfp800	0.00531197987254708	-0.0148456790348279	0.00470952887516867	-0.102550966822346	-0.0331952736400763	-0.00566533133677825
Rapgef1	-0.015302825018826	-0.0056199521484301	-0.0126985768168416	-0.0128603095804763	-0.0604242218258428	-0.0787362166843085
Neurl2	0.0771573887990915	0.0476990300957354	-0.010183471324649	0.0806948963981342	0.108367696522689	0.0599695933753677
Fgl2	-0.823758626890844	-0.775071199767501	-0.397055525789013	-0.33021340763703	-0.217535062727803	-0.107736435352647
Coq10a	0.00217079229221577	0.0239869668609186	0.0258826998890816	0.0863500078435654	0.106790934096779	0.209145848053185
Pik3cd	-0.0507881025767202	-0.0968237483614176	-0.0751066279048514	-0.0363251510867889	-0.0330675312423505	-0.0286930846612574
Ptger4	-0.0626532617006995	-0.0694501818873479	-0.0578993382150848	0.0601416910360021	0.0816812347220258	0.0467394201793476
Clstn1	0.0291240705408645	0.073359007904506	0.114038863321628	0.0659678869746091	0.0614250048526643	0.0817249656734742
Ccdc32	-0.0279547270080821	0.00640258913867773	0.0250544069007783	0.0451056950303937	0.0816514091227224	0.113604742093512
Cbx4	-0.0530836710903231	-0.0458430968935949	0.0132661222067033	-0.0730526769541081	-0.0986637008099776	-0.11403529599241
Edrf1	-0.00249358121647481	0.00549981377270804	0.0101465187447207	-0.0396028749954961	-0.0184332555988351	-0.00644708876357348
Timeless	0.0257911827332968	-0.0030749582395406	0.0132544748927429	-0.0268825072437955	-0.0445164995677734	-0.110177366042023
Bahd1	3.79034564358333e-05	0.0525781251236025	0.0671576996657071	0.0489036949844788	0.0805753490104281	0.0846365573063793
Ipo8	-0.00142773903247369	-0.0414705124541534	0.0293053404056986	-0.0286541827290896	-0.00509010514331422	-0.0353744443780474
Nup43	-0.000814674311676651	-0.0138335902684865	-0.0899684221784707	-0.0928236478027878	-0.161328841471872	-0.204700915195109
Baz2a	0.0348543369845235	0.0500363712380332	0.10430986381781	0.121871091139454	0.209849464687712	0.22683012483082
Flywch1	0.0175270939079054	0.0481423831545633	0.0611435438142728	0.0410211905839798	0.0510488610307554	0.0732072748510782
Plpp6	0.334797936923419	0.192592257589309	0.0713281743810535	0.191861214847923	0.298429520877754	0.21295346551349
Mrps35	-0.0116754894916968	-0.0195972391916546	-0.0355097156901323	-0.0444278086727883	-0.0917634237329389	-0.0307198098238424
Gpr26	-0.0701848638679368	-0.0620441995038409	-0.0897227896466349	0.0551392950637111	0.483624728365311	0.0526687868026684
Fmo1	-0.0255431014014871	-0.0496023772715842	-0.0649794400229905	0.073785442534188	-0.0522023029655669	-0.067502857142511
Gpr34	0.163357586533728	0.225020392571055	0.295655292079257	0.205108519124783	0.344898839551912	0.348136360063326
Dnm3	-0.0731173919723043	-0.00795540589045893	-0.288101934090063	0.0010622943053227	0.215740577808534	0.150423620628561
Plekha1	-0.00770107859456234	0.0800457130487763	0.165015057171029	0.0879697989339709	0.0691256321724837	0.0829722740165708
Mrps28	-0.00259902140294575	-0.0200145244200689	-0.0576527811116727	-0.00839192887366216	-0.0947437353763817	-0.176979295946288
Ddx58	0.00848201057342374	0.0470906152131329	0.114654657655969	0.222584238076207	0.294411973839804	0.303115795996222
Fam102b	0.0258911221892372	0.0204028902699077	-0.00165223693412362	-0.0492886094356099	0.0969852007556909	0.0961286088699925
Arhgap9	0.0298937104403522	-0.0437554707016505	-0.0374464912380964	0.00664453931738138	0.0627863943491083	0.0978924282091136
Bcor	0.0556966627505221	0.024939276738336	0.0316176815589975	-0.00280975998438699	-0.00110385190568798	-0.0105834839931131
Wdr47	-0.0110063415135046	0.0433832404276607	0.109438880980593	0.089914822364474	0.10062249562044	0.0912373246031145
Map3k10	0.00572707222111199	0.0422792756179476	-0.0196478995095541	0.0279805743399256	0.0302508344596718	0.00268539006172317
Fbxl4	-0.00822096890523366	-0.0309042103698078	-0.119378378813524	0.00538791631647394	-0.022658542994738	-0.0205235374384012
Slc25a28	-0.0202632525321834	-0.00484475753361809	-0.038482222860615	0.0428739956839408	0.00869501790837594	-0.00472872725322442
Plekha4	-0.0131668869816667	-0.0210166181091031	-0.0746003024912827	-0.0683789011374122	0.0115418234259817	0.0831876293244714
Os9	0.00385048367814945	0.0171508373026763	0.03198839045458	0.0537997970082582	0.0717234286852875	0.0978956324798573
Blvrb	-0.033268010566679	-0.0204857878510991	-0.0565423489366013	0.118692257228527	0.192058892127187	0.271087321341269
Rabggta	-0.0281100522333574	-0.00956184972427384	-0.0458282059436208	-0.0115732545630235	-0.0282652037298322	-0.00454543605322028
Dxo	-0.00954505469532775	-0.0100998492310867	0.00100026823143108	0.00906955998843079	0.0251320096264496	0.0135744624122114
Chrm4	-0.062596929125759	-0.300986187502116	-0.130783156361879	-0.018103535039729	0.0684115813640293	-0.137479793236773
Apobec1	-0.0403513290456931	0.033836598037168	0.0765699340603214	0.0743164185501543	0.103514156430525	0.127289486963925
Plekhg1	0.292805801106126	0.236951516552233	0.167358987975964	0.143993142367223	0.314787300148735	0.225013413143923
Dok4	0.321096840206647	0.207121979854037	-0.0904439008107968	-0.255475588494259	-0.0370457649683827	0.0927438975572059
Tasor	0.0386792209280577	0.0514194436129008	0.111413022960935	0.0574866307709423	0.088885886949017	0.106694093392607
Clcf1	0.298547966440842	0.38947921425325	0.414829686156934	0.312777128984719	0.31202967809667	0.285597241653612
Phc1	-0.00911025462216461	0.0224088259230821	0.0339512699002908	0.0776850826940679	0.0728865940109603	0.0484578165400398
Hmgn1	-0.0209317764760073	0.00784488508054062	0.00992372185421978	0.0272562152845239	0.00842543591208957	0.00449608814890221
Hesx1	-0.0669269828706138	0.0420299809132909	0.0293104992925749	0.299553461764339	-0.0022418162406239	0.0890477699875213
Lat2	0.172138173841619	0.264179217308874	0.305908665987942	0.305588728860502	0.253904482097553	0.199582909394445
Appl1	0.0215282653502184	0.0196466585234841	-0.00661920619470975	0.0131491062493039	-0.0189379502601673	-0.0136417006744134
Iqcc	-0.0326540224108787	-0.0372848802612928	-0.00809014093162481	-0.0193161419315445	-0.0731820767701848	0.0376244223870266
Snrpd2	0.00477519432390763	0.00613871084995878	-0.0204046672973552	-0.0226346318102396	-0.0413631801409296	-0.0451807050121969
Sft2d2	0.0597661208614571	0.0219510213808752	0.0392225230451199	0.0941011644520041	0.15716462034271	0.156075571811802
Begain	0.0453136774951776	0.101783349989409	0.101080256781093	0.0964622616624346	0.182984043383899	0.188916309212613
Ulk4	-0.282019814723334	-0.195761103901378	-0.159917849651994	0.0295326822958175	-0.200221851049153	-0.25057639527038
Sh3kbp1	-0.0248980181837728	-0.0261876889368151	0.00539131959238998	0.0628466385302818	0.0883445347188061	0.125979310111818
Map7d2	0.249224787984806	0.202454278226397	-0.053912733103958	0.376737744116201	0.459234153725058	0.369173369821136
Pif1	-0.0330662506640376	-0.0435186304134109	-0.0112982210147951	-0.0481822721004352	-0.0222504914468204	-0.076119464197574
Ripk2	0.0307731493460638	-0.00658030499932404	0.0454004496354568	0.0621632587444877	-0.0151911850179144	-0.00421023571261224
Vps41	-0.00542958446058543	0.0025659280969032	-0.0116512983809107	0.0200195963229202	0.0490072904848806	0.0910536349313059
Mul1	0.00679815269156632	0.00804157108817286	-0.037918962042665	-0.0172327083393731	-0.00270287615623189	-0.0149819026113533
Tox	-0.0546525207453137	-0.0329999096095693	-0.0375422402934065	-0.0881856663702416	-0.165396987568202	-0.180774372853062
Sox15	-0.00333329846301358	-0.0991849838512854	-0.311359996983204	-0.497199443538528	-0.247425204606557	-0.246678183138113
Atg2b	0.0160468312880391	-0.00737976316250157	0.00715943394730051	-0.00769561535686095	-0.00339394961034671	-0.0279946232533016
Wrap53	-0.0298733203338497	-0.0763428708298413	-0.130537292849128	-0.0530642031732184	-0.0172310225496234	-0.00850281129984013
Tmem29	-0.0328083095168129	-0.03049996318588	-0.0671130265663517	0.016870681822488	-0.00477601472879586	0.00665678780547491
Rgl2	-0.0020669708016878	-0.0422598597337445	-0.0121265397050829	0.0358898382190487	0.0691079837521189	0.0775641325151181
Ssr2	0.00957970850714189	0.00919313056092055	-0.0344737750985504	-0.0220162777371469	-0.0460688984466786	-0.0890091081347834
Ccdc9	-0.0534655643260554	-0.0708193587890491	-0.0997782282694982	-0.166309284630258	-0.179897871489546	-0.136593789839899
Mdfic	-0.00356201785564612	0.0119863722343564	0.0804879248085989	-0.0319289779659088	-0.00241454010040677	-0.0476685796573875
Dicer1	0.0173145397111849	-0.00555753715856638	0.00183836016899101	-0.0369087989135116	-0.00492911836535447	-0.0107929185108487
Meis3	-0.124894844025134	-0.084507158827425	0.393021326028853	0.378716620514451	0.418818153076914	0.381849408820689
Mfsd6	0.00415719803867011	-0.0166304792774463	0.00586845221877815	-0.0126140953670859	0.0155554860797744	0.00698928685893819
Gk5	-0.0336532698537706	0.00110586937266425	-0.0385887320871215	-3.87019642885585e-05	0.0969378090207918	0.0228908725016731
Gpr12	0.474112372613789	0.349166784582521	0.0314400856194217	0.40820898248861	0.443758856217293	0.199724956192225
Cep78	0.00733054519515903	0.0203650595432741	0.000215024866687777	0.0341016373423166	0.0423351030522689	0.0120967423100731
Camsap2	0.010991569600543	0.013802312560021	0.0224248642642779	0.112033485752072	0.190605580743655	0.178266594847986
Ggact	-0.0180024260053983	-0.00725085234630337	0.0187049123185858	0.0628952685212818	0.0806015611787814	0.11871350318721
Ddx24	-0.0268240798728796	0.00205764884954685	0.0137931341265462	0.00978499239046791	0.0206666164391544	0.0536335558573354
Lrrc29	0.0395682843824997	-0.0447934844069916	-0.0577273713909153	0.122506990381915	0.155760815074309	0.123366735142858
Bivm	-0.046876031072716	-0.169860142436418	-0.546581780953582	-0.715594125215652	-0.655281463131137	-0.748880882231165
Ubr7	0.0081537782858988	-0.0180916716938777	0.0105207698720237	0.0147197332775657	0.0163135515573417	-0.0111800671190183
Alg13	-0.0166713067395763	-0.0589364558896871	-0.113689421504932	0.0143076731358731	-0.0891825159784406	-0.134428161558389
Tspo	0.0427980746316033	0.062604874946085	0.0414845756826711	0.217000598882789	0.201575445255874	0.19588897819498
Enc1	0.0365892915495882	-0.150066871437122	-0.123945671564219	-0.166713546050254	-0.148551870027642	-0.143678187652109
Tram2	0.0439203161124674	0.0741758425974762	0.0533620585210991	0.0743486353723211	0.198204032133725	0.172296870378202
Rpl37	-0.0089402459110373	-0.00485248673686669	0.0144537771088252	-0.0200241144118453	-0.00987248510496289	-0.000477604274469459
Git2	-0.0205908362010158	0.0107711351512611	0.0361045494403785	0.0689936304290501	0.0941410332713933	0.108778271073948
Wipi1	0.147317622210909	0.296518643816133	0.643456832123967	0.42016218563713	0.311320422607491	0.143710602644701
S100a10	0.161983191936102	0.196713195015545	0.175189040010885	0.13327685728158	0.150893454905704	0.25282991163642
Znrf3	-0.00214596128908401	0.00993136529062104	-0.0700267653377045	-0.143354071602551	-0.212306397163664	-0.281766571232562
Spidr	0.0260432435436835	0.0104934387568467	0.0288758778062762	-0.0233415472502495	-0.0411769869409635	-0.0883645448378363
Arhgef11	0.222697306618471	0.267305901345166	0.366349023544928	0.440521031737521	0.425706742582359	0.444349338977146
Rapgef5	0.00720924656262103	-0.0959595981356926	-0.0740076977007328	-0.139478904078308	-0.212916419010952	-0.195896544468705
Dync2i1	-0.0076854765394727	0.0610690378736577	0.0572663786445302	0.0363846899667209	-0.0198967849826635	-0.0269012828141259
Kank3	-0.0968099228398973	-0.151812844660199	-0.124093392433153	-0.173485906620591	-0.274662373706076	-0.289214340977552
Uggt2	-0.1571288980791	-0.21699563243408	-0.08847842621428	0.0892922305970192	0.0835344244118274	0.0175503209098185
Ccdc115	-0.000398689956111752	0.00394978047128158	-0.00964517219449191	-0.0297437173371433	-0.0890795342714727	-0.109254170156448
Vwa1	-0.216497282869526	-0.0650972364570832	-0.27298197740247	-0.113582377091924	0.02135940175611	-0.0250514222310985
Bend6	-0.483918040400464	-0.486873963925081	-0.298854521767215	-0.165662856694705	-0.126786246899911	-0.178521819307968
Nfrkb	-0.0254648142696876	0.0152328354937754	-0.00566417774387529	0.0164831326188268	0.0177995701899334	0.0232812179996475
Slc35f2	-0.0352779273434788	-0.0148104851217358	-0.047007702059768	-0.0609198509146435	-0.140334997279657	-0.181186803476959
Chchd7	0.00388786151123859	0.0231809656682022	0.0115527191688133	0.0425227492723225	-0.0390675613139343	-0.0237557876884179
Slc35e2	-0.0116619322925683	-0.0130956643246121	0.0258203856980853	0.00995727612964283	0.0357272437996273	-0.0251779313536184
Ammecr1	-0.000359355830277866	-0.0160543800838728	-0.0596598981694414	-0.0641098160202872	-0.0932424276769137	-0.12700116043184
Rabif	-0.0104580227731481	-0.00228605576031738	0.0243089759889952	0.00934211277855055	-0.010166789811168	-0.0190288227181342
Tmc7	-0.0313003022250806	-0.0331261181169674	-0.377558896181655	-0.321265482387013	0.0719790314476297	0.15551549489003
Sgsm3	-0.0329319933386412	0.0242066636657684	0.00919615625731832	0.0170340528045159	-0.0134249935223861	-0.0176371258952919
Tmem183a	-0.0109305613296839	0.00691292587236998	0.00681658812074773	-0.00674300287648542	-0.0225509522947608	-0.0328289186854805
Ikbke	-0.0241503356757352	0.0162793256105884	0.0360329949000667	0.0969219008179335	0.117273277363967	0.11462770624247
Dennd4b	-0.0240873618663934	-0.0125784588130689	0.0417443010832628	0.0458611195732895	0.0626363644773709	0.0565740107999927
Ccno	-0.0361193688867617	0.138389527400732	0.146036644952072	0.380886657272354	0.192968367822176	0.10530712868346
Dhx29	0.0178002267155459	0.00286641087105057	0.0230578689680134	-0.010738706248305	-0.0230746274428823	-0.0202854613256413
Mindy2	0.0238105939553519	0.0317207897870844	0.0951931979924448	0.0938462763694003	0.135726315072562	0.148196265487387
Zmym4	0.0194441874998197	0.000183108370890761	-0.0236267935711928	-0.0243490904224254	-0.019635750161473	-0.00765735424498123
Dctpp1	-0.0150100816525074	-0.0128556930392284	-0.0610400589501248	-0.0323973127576139	-0.114261459453816	-0.19308450329119
Leo1	0.0153254666247361	0.0179662906424112	0.0439370894315963	-0.0248778887162846	-0.00858898556552569	0.00290373239686761
Asxl1	-0.0115268581845601	-0.0232677608837896	-0.0314731625536413	-0.00471590797954212	0.0303109796609453	0.033568544535383
Map2k3os	-0.0404842660810741	-0.221082625417201	-0.347257866772657	-0.405684237483396	-0.486355347091263	-0.478277867455223
Ube2q1	0.000746777336399252	0.00693987394774407	0.0251635786965133	-0.00315338390018461	0.00352654183053003	0.0293379410525081
4632404H12Rik	-0.0262602204885817	-0.0980795384323214	-0.0906705483744382	0.0537514956197426	-0.126469113377111	-0.0526794884426333
Stk40	0.0198863405827787	0.0210835303601166	0.0272744788521619	-0.0690849272037366	-0.100946761749387	-0.120746198552371
Zfyve1	0.00356227949158324	0.0298223062579369	0.0491511552214908	0.112468777537475	0.198263685756167	0.213396804933192
Itpr3	-0.00125004165340833	0.00543942721153808	0.0684389085434228	0.0703880257022579	0.0125773628990591	-0.0278615532902992
Immp1l	-0.0246765312075102	0.0171117427998936	-0.0177518707305945	0.0656542491591729	0.0139565531619843	-0.00621812744276425
Zc3h12a	0.015988375608189	-0.0376170620971538	-0.0154135587831183	-0.007937058958536	0.0617507232054069	0.00749955520059295
Myo15	-0.00779510600923676	0.112631831143619	-0.161703362438189	-0.144533192516012	-0.223202135014481	-0.224582668940316
Stn1	0.0132528421651192	0.0272912824245141	0.112904958527051	0.168848287348836	0.230147576452117	0.269541595914139
Sipa1l1	-0.00149334180289573	0.00223513156208699	-0.0314267492476866	0.0141953367995971	0.11805660356384	0.0983525854570042
Tceal9	0.00496106002658547	0.0376795275430803	0.152818465416177	-0.0234871915314089	0.0462045736986015	0.112775071355045
Smg7	-0.00219712114024097	0.000545318061265328	-0.0202586221860807	-0.0113428391517704	-0.0256353987197899	-0.0501269558461624
Rnf214	-0.0185302415796716	0.0143829972989872	0.0026634749567533	0.0462033571074537	0.0695932932593025	0.0608153525780922
Fgf11	0.101496798579168	0.0809097500149427	0.148680668939663	0.0329715549517219	0.0871960388677452	0.0500006228364652
Tom1	0.00138237628490952	0.0228360093406488	0.0425345937347302	0.0214258408851876	0.105829205254821	0.106847243519791
Zfp513	-0.0133423470871631	0.0220593477423756	0.0531714458358726	0.144035734731118	0.17250713380878	0.176614733684793
Tuba1c	-0.044523951056264	0.00219953858013797	0.0546512355321154	-0.00613078341322534	-0.0112480034144152	-0.044953431958555
Qrfp	-0.00873817420397853	-0.116191049318965	-0.0216361088949683	-0.0870566602757046	0.114035521205455	0.159424778126148
Gpi-ps	-0.0260534800128389	0.0169764692789732	0.0377562512032963	0.0436595665847266	-0.0881778601345695	-0.355097536171992
Zmpste24	0.00412979661824972	-0.00635641125037853	-0.1108458030163	-0.0907321328206111	-0.0930049571270139	-0.132661015994047
Ifi209	-0.237133904180154	-0.0491344751401071	0.185062399992899	0.637560506149004	0.592417573879429	0.569801603921661
Pnpla1	-0.182199784993888	-0.460797095347069	-0.373668366098034	-0.224985913842037	-0.269008577795028	0.125694304693225
D17H6S53E	0.0367466722529387	0.00961733051057581	0.0623520168783286	0.0509113352846399	0.0788336687112682	0.0836683043596873
Hexim2	-0.0445834763326844	-0.0163706061072449	0.0134622902610283	0.0565341843509284	0.0643389782124973	0.136662324661373
Usp48	-0.0310730585517044	-0.00608746196253876	-0.00701268163011958	-0.019223672539993	-0.0152818817598099	-0.0221048768001444
