#geneID	T00h	T02h	T06h	T12h	T18h	T24h
ENSMUSG00000037531	0.5103	0.0482	0.1220	-0.2657	0.1215	0.2476
ENSMUSG00000037542	0.1185	0.2724	0.5060	-0.1567	0.1108	0.4708
ENSMUSG00000037548	-0.6103	0.3273	0.1543	-0.7819	0.0859	0.1275
ENSMUSG00000037563	-0.2102	-0.3356	-0.1301	0.2735	0.1426	0.0372
ENSMUSG00000037570	0.1120	0.5370	-0.1387	0.0093	0.1556	0.2496
ENSMUSG00000037664	-0.4363	-0.2120	-0.7260	-0.1366	0.0706	-0.0749
ENSMUSG00000037685	-0.2349	-0.0862	-0.0094	0.4104	0.0168	0.1040
ENSMUSG00000037703	-0.1445	0.2758	-0.3721	0.0218	-0.0290	-0.4442
ENSMUSG00000037722	-0.2720	-0.3561	0.4872	0.5088	-0.6352	0.3363
ENSMUSG00000037740	-0.5560	-0.4814	-0.1489	-0.2663	-0.2608	-1.1500
ENSMUSG00000037742	0.3935	-0.2889	0.2869	-0.0057	-0.1866	0.2845
ENSMUSG00000037820	0.1981	-0.7534	0.9304	-0.3420	0.0778	0.3219
ENSMUSG00000037851	1.3688	1.4291	1.5831	1.7655	1.7941	2.4502
ENSMUSG00000037852	-0.2673	0.4399	0.1257	0.0560	0.4955	0.1783
ENSMUSG00000037868	-0.4850	-0.4197	0.6357	-0.3726	-0.4891	-0.8249
ENSMUSG00000037872	0.3838	0.1775	-0.2921	0.5063	-0.2202	0.1295
ENSMUSG00000037876	0.3476	0.0832	0.3928	0.0302	-0.2266	0.1471
ENSMUSG00000037916	0.1676	0.4203	0.8899	-0.1557	0.0521	-0.0139
ENSMUSG00000037974	-0.1684	-0.0699	-0.2488	0.8080	-0.0698	0.3653
ENSMUSG00000037989	0.3147	0.1736	0.4921	0.0661	-0.2999	-0.3024
ENSMUSG00000037992	1.0444	0.0186	0.1796	0.6313	-0.8825	-0.0326
ENSMUSG00000037999	-0.4077	-0.2567	-0.6810	-0.4590	0.0574	-0.6244
ENSMUSG00000038023	0.3330	0.1260	-0.4922	0.0101	-0.2508	0.4844
ENSMUSG00000038056	0.0929	0.7239	-0.3679	0.2053	0.1686	0.0128
ENSMUSG00000038058	-0.2257	-0.3513	-0.1697	0.2316	-0.0591	-0.2259
ENSMUSG00000038084	-0.7926	0.0306	-0.1199	0.1227	0.2574	0.2320
ENSMUSG00000038086	-0.3029	-0.1548	-0.4393	-0.2267	0.1021	0.1554
ENSMUSG00000038119	-0.4170	0.6815	0.0340	0.1939	0.1671	-0.0706
ENSMUSG00000038148	-0.1145	0.6147	-0.4977	0.5751	-0.0864	0.0178
ENSMUSG00000038155	0.0223	-0.5673	1.1320	0.2650	-0.4293	-0.2967
ENSMUSG00000038160	0.3418	-0.0924	0.0162	-0.2040	-0.1568	0.5314
ENSMUSG00000038188	0.2345	0.0887	0.1811	0.0174	0.2327	-0.4554
ENSMUSG00000038192	0.7147	-0.0934	0.1765	0.0897	-0.4350	0.4309
ENSMUSG00000038195	0.2880	-0.1623	0.4474	-0.6776	0.4082	-0.1325
ENSMUSG00000038205	-0.3442	0.0463	-0.6171	-0.0117	0.0696	0.1728
ENSMUSG00000038224	-0.3899	0.1538	0.3592	-0.3789	-0.0979	0.5886
ENSMUSG00000038257	-0.0834	0.1990	0.4711	-0.4739	0.4455	-0.0672
ENSMUSG00000038259	-0.2439	-0.2727	0.1624	0.2819	-0.2030	-0.1061
ENSMUSG00000038264	0.2375	-0.9500	-0.4077	-0.3422	-0.6467	0.5175
ENSMUSG00000038295	0.6039	-0.0637	0.6321	0.4961	0.4144	-0.4857
ENSMUSG00000038296	-0.4912	-0.5931	0.2883	-0.4186	-0.2739	0.4545
ENSMUSG00000038327	0.3184	0.5876	-0.3868	0.3111	0.0941	-0.1355
ENSMUSG00000038349	-0.1352	-0.8675	0.3782	0.4049	-0.8642	0.4741
ENSMUSG00000038374	0.0762	-0.1846	-0.1784	-0.1865	-0.0196	-0.3212
ENSMUSG00000038375	-0.4170	-0.3792	-0.0138	-0.3378	-0.1708	-0.2069
ENSMUSG00000038383	0.6309	0.4005	-0.2524	-0.1037	0.6850	-0.3929
ENSMUSG00000038384	-0.1424	-0.3185	0.0749	-0.4649	-0.0925	-0.1911
ENSMUSG00000038398	0.4836	-0.6953	-0.5925	0.6605	0.4018	-0.2714
ENSMUSG00000038403	-0.4133	0.4046	0.3181	0.1050	-0.0767	-0.1462
ENSMUSG00000038416	-0.2983	-0.2941	-0.2660	0.5408	-0.0988	0.2090
ENSMUSG00000038446	0.2460	0.3330	0.2453	0.8344	-0.1056	0.2226
ENSMUSG00000038462	-0.0071	-0.1252	0.3464	0.0870	-0.9195	-0.5681
ENSMUSG00000038467	-0.2215	-0.4903	0.1186	0.0129	-0.7678	0.0994
ENSMUSG00000038473	0.1090	0.4614	0.2118	0.8611	-0.6349	-0.0197
ENSMUSG00000038485	-0.0296	0.2206	-0.5088	0.1061	-0.2224	-0.4165
ENSMUSG00000038496	0.5822	0.0089	1.7047	1.5100	1.2307	0.9938
ENSMUSG00000038517	0.0913	1.0010	-0.1575	-0.1138	-0.3610	0.7257
ENSMUSG00000038518	-0.6985	-0.2786	-0.3629	0.2697	0.1012	0.0564
ENSMUSG00000038567	0.4513	0.1823	-0.4631	0.0700	0.3152	0.1417
ENSMUSG00000038569	0.2920	0.5823	0.6909	0.9239	0.2915	0.3663
ENSMUSG00000038583	-0.2004	0.5121	0.2178	-0.3418	-0.0365	-0.5794
ENSMUSG00000038633	1.0760	0.6344	1.6315	2.3181	2.0226	2.7566
ENSMUSG00000038644	0.4061	-0.0216	-0.0922	0.1211	-0.0525	-0.8219
ENSMUSG00000038676	0.3443	-0.4559	0.7302	0.0171	-0.1826	-0.0166
ENSMUSG00000038696	0.0108	1.1458	-0.0361	-0.8144	0.0469	-0.4693
ENSMUSG00000038704	0.3408	0.7935	-0.3332	0.4831	-0.5737	0.2634
ENSMUSG00000038738	0.1719	-0.9972	0.6402	-0.1565	0.0073	0.1822
ENSMUSG00000038740	0.3819	0.4369	0.4210	-0.0263	0.6261	-0.1367
ENSMUSG00000038745	0.3710	-0.8718	0.0888	-0.0863	0.4535	-0.3909
ENSMUSG00000038770	-1.0166	0.3999	0.3391	0.1762	0.0176	0.1992
ENSMUSG00000038776	0.2277	-0.5026	-0.1149	-0.1917	-0.4942	0.0809
ENSMUSG00000038811	0.2493	-0.0744	-0.4885	-0.1829	0.9858	-0.0517
ENSMUSG00000038888	-0.1577	0.3835	0.0583	0.3070	0.4037	-0.9763
ENSMUSG00000038894	0.1073	-0.9098	0.1732	-0.5941	-0.7419	-1.1229
ENSMUSG00000038954	-0.2035	0.1026	-0.1985	-0.3539	-0.0813	0.6038
ENSMUSG00000038957	0.6742	-0.0217	0.2145	-0.3296	-0.2773	0.4164
ENSMUSG00000038990	0.8131	-0.6305	-0.5394	-0.3206	0.0081	-0.2444
ENSMUSG00000039037	-0.1068	-0.0098	-0.6020	-0.0495	-0.4783	-0.5746
ENSMUSG00000039047	0.6923	-0.0548	0.6029	-0.2417	-0.4230	-0.0409
ENSMUSG00000039057	-0.1524	0.6362	-0.3963	0.4303	0.0072	-0.6232
ENSMUSG00000039058	-0.6209	-0.4823	-0.0445	0.4127	-0.0009	0.2878
ENSMUSG00000039086	0.4543	0.8134	-0.1896	-0.1248	-0.6114	0.2899
ENSMUSG00000039106	-0.4334	-0.2994	-0.1302	0.4051	0.2519	0.3508
ENSMUSG00000039109	-0.0720	-0.1256	-0.2879	-0.3202	-1.2316	0.3138
ENSMUSG00000039117	0.1609	-0.2794	0.0472	0.1565	0.9924	0.3198
ENSMUSG00000039145	0.4133	1.0268	-0.3956	0.0025	0.0371	-0.5982
ENSMUSG00000039148	-1.0027	-0.4820	-0.5675	-1.1081	-0.6354	-0.9372
ENSMUSG00000039153	-0.3418	0.5266	0.1853	-0.8537	0.4521	0.4321
ENSMUSG00000039156	0.2323	-0.1913	0.2142	0.3489	0.2606	0.4496
ENSMUSG00000039209	0.0774	0.2815	-0.5929	-0.0473	-0.6404	-0.6419
ENSMUSG00000039224	-0.3211	0.3254	0.6399	0.2888	-0.7200	-0.5614
ENSMUSG00000039231	0.0521	0.4514	0.3510	-0.2147	0.3563	-0.1118
ENSMUSG00000039254	0.2312	0.1383	-0.2077	0.0194	-0.4311	-0.3529
ENSMUSG00000039275	-0.2096	-0.5958	0.2182	0.3088	0.4025	0.3530
ENSMUSG00000039296	-0.2779	0.4557	-0.0902	-0.1620	-0.3716	0.3310
ENSMUSG00000039304	-0.5117	0.0309	-0.5075	-0.1600	0.1955	0.0757
ENSMUSG00000039321	-1.1837	0.6461	-0.2682	-0.2599	0.5213	0.0539
ENSMUSG00000039356	0.3788	-0.2459	0.0147	-1.1099	0.3132	0.3639
ENSMUSG00000039358	-0.0485	0.4328	-0.1861	0.5649	-1.0693	0.5535
ENSMUSG00000039367	-0.6362	-0.3928	-1.1232	-1.0265	-1.4554	-0.9928
ENSMUSG00000039384	0.9757	1.0919	0.7140	0.8421	1.3218	1.2295
ENSMUSG00000039410	-0.5082	0.7853	0.5374	0.1230	0.5747	0.1476
ENSMUSG00000039509	-0.0686	-0.3804	-0.2632	0.3283	0.1365	-0.9625
ENSMUSG00000039542	-0.3143	-0.0342	0.5938	0.5334	-0.1711	-0.2211
ENSMUSG00000039615	0.1042	0.8684	-0.2999	0.2721	0.1845	-0.7539
ENSMUSG00000039699	0.2778	-0.1727	0.4020	0.3351	0.1147	-0.0133
ENSMUSG00000039760	-0.1505	0.1179	0.2400	0.6526	-0.5950	0.2475
ENSMUSG00000039771	0.1108	0.1520	-0.5064	-0.6853	0.0076	-0.0846
ENSMUSG00000039785	-0.4363	-0.6884	0.0591	0.0105	0.5436	-0.8993
ENSMUSG00000039809	-0.3956	-0.0917	-0.6531	-0.4034	-0.9275	-0.0406
ENSMUSG00000039840	0.1666	0.8199	0.1897	0.3364	-0.0282	-0.2751
ENSMUSG00000039844	0.3800	0.0980	-0.0243	0.0839	0.2381	0.3787
ENSMUSG00000039904	0.7783	0.1045	0.0246	-0.1394	0.8028	-0.6591
ENSMUSG00000039936	0.5879	-0.2532	0.6454	0.3868	0.1903	0.1342
ENSMUSG00000039959	0.3386	0.4589	-0.5026	-0.6053	-0.6488	0.2513
ENSMUSG00000039982	-0.1469	0.2387	0.0416	0.2746	0.2205	1.0087
ENSMUSG00000040003	0.4303	0.0110	0.3227	-0.3836	0.5850	-0.3834
ENSMUSG00000040009	-0.1652	-0.1502	0.1729	0.1866	0.6833	0.6550
ENSMUSG00000040021	-0.5005	-0.4576	0.3166	0.0991	-0.5167	-0.6045
ENSMUSG00000040028	0.2021	-0.2181	0.4546	0.5129	-0.2882	-0.4704
ENSMUSG00000040029	-0.1735	0.4486	-0.2527	0.5939	-0.1783	-0.1578
ENSMUSG00000040033	1.1521	0.0479	-0.1514	0.3385	-0.2458	-0.0676
ENSMUSG00000040034	-0.0348	-0.3314	-0.0395	0.4896	-0.1555	0.2869
ENSMUSG00000040046	0.1296	-0.1763	0.0246	0.3306	-0.1671	0.1625
ENSMUSG00000040061	0.6675	-0.1920	-0.0851	0.4678	0.6572	-0.2994
ENSMUSG00000040084	-0.7250	0.9880	-0.3294	0.4249	-0.1068	-0.7806
ENSMUSG00000040093	-0.2593	-0.3405	-0.4524	-0.0340	0.1356	-0.6118
ENSMUSG00000040112	-0.1065	0.0635	-0.3064	-0.1730	-0.2457	-0.4520
ENSMUSG00000040124	-0.3302	-0.3066	0.4869	0.1837	-0.3848	0.2325
ENSMUSG00000040152	-0.1099	-0.2072	0.0463	-0.0746	-0.1520	-0.2196
ENSMUSG00000040170	-0.3855	0.1336	-0.1270	-0.2293	0.3586	-0.2594
ENSMUSG00000040213	-0.6470	0.1846	-0.0775	0.2039	0.3484	0.0040
ENSMUSG00000040253	-0.1314	0.3576	-0.7978	-0.1057	0.2165	-0.2353
ENSMUSG00000040254	-0.0025	-0.6185	-0.2856	-0.1322	-0.3116	0.5093
ENSMUSG00000040274	-0.2989	-0.8115	0.0535	0.1691	0.4237	0.5235
ENSMUSG00000040354	0.8706	1.2886	1.0186	1.4026	1.8310	0.8931
ENSMUSG00000040356	0.1139	0.0389	0.1563	0.1328	-0.3786	-0.2320
ENSMUSG00000040390	0.3611	-0.0014	0.0548	-0.4839	0.2170	0.0142
ENSMUSG00000040413	0.3328	0.0303	-0.3108	-0.8749	-0.3476	0.6195
ENSMUSG00000040415	-0.0412	-0.2898	-0.0100	0.2051	-0.1071	0.1838
ENSMUSG00000040435	-1.0906	0.0159	0.7271	-0.7955	0.0704	-0.1921
ENSMUSG00000040455	-0.1285	-0.2318	0.0806	0.3348	0.2703	-0.2999
ENSMUSG00000040462	-0.0538	-0.0258	0.7370	-0.1391	-0.8346	-0.8961
ENSMUSG00000040466	-0.3874	-0.2327	-0.1622	-0.0285	-0.0857	0.2072
ENSMUSG00000040479	-0.2541	-0.3830	0.2286	0.1534	0.3825	0.0913
ENSMUSG00000040620	-0.3737	-0.4891	0.2080	0.5457	0.2129	-0.5269
ENSMUSG00000040648	-0.7913	-0.5079	0.4305	-0.1825	1.1271	-0.1946
ENSMUSG00000040649	-0.2016	0.6433	0.1357	0.5595	-1.0528	-0.3802
ENSMUSG00000040650	-0.4673	0.2060	0.6321	0.9439	-0.3192	-0.0381
ENSMUSG00000040701	0.2194	0.4750	0.0107	0.0801	0.3365	-0.0965
ENSMUSG00000040706	0.2691	0.5947	0.6846	-0.2726	0.3099	0.1351
ENSMUSG00000040734	-0.1420	0.5664	-0.2395	-0.2638	-0.5940	0.8910
ENSMUSG00000040749	-0.4735	-0.5319	0.2179	-0.0500	-0.6207	0.0884
ENSMUSG00000040751	-0.1684	0.2492	0.4819	0.3345	-0.0262	-0.2314
ENSMUSG00000040752	0.0649	-0.3662	0.1075	-0.2955	0.3592	0.4579
ENSMUSG00000040770	0.2336	0.8797	1.1989	0.8623	1.2283	1.4437
ENSMUSG00000040824	0.2072	-0.0843	0.2315	0.3222	-0.7687	0.3871
ENSMUSG00000040896	0.2004	1.0385	-0.7176	-0.1557	0.1545	-0.9418
ENSMUSG00000040899	0.4193	-0.3798	0.2911	0.1336	0.3192	-0.3790
ENSMUSG00000040998	-0.0184	0.7305	0.6280	-0.2215	0.2350	-0.2471
ENSMUSG00000041046	-0.3931	0.1356	-0.1718	0.4761	0.1420	-0.0956
ENSMUSG00000041057	-0.8992	-0.3950	0.3829	-0.2825	0.6200	-0.6298
ENSMUSG00000041058	-0.6305	0.4106	0.1109	0.0110	0.3408	0.7109
ENSMUSG00000041120	0.2545	0.0649	-0.0818	0.1453	-0.2022	-0.4133
ENSMUSG00000041133	-0.9366	-0.3921	0.4473	-0.0595	-0.2089	-0.4697
ENSMUSG00000041193	0.6700	-0.1822	0.0004	0.1882	-0.3729	0.1914
ENSMUSG00000041241	0.1145	-0.1012	-0.1658	-0.4626	0.3062	0.2614
ENSMUSG00000041301	0.3816	0.1518	-0.1880	-0.1655	0.2053	-0.2723
ENSMUSG00000041324	0.3970	0.2733	0.0131	-0.1280	0.3760	-0.3141
ENSMUSG00000041347	-0.0035	-0.7740	0.1954	-0.1002	-0.2992	-0.3000
ENSMUSG00000041351	0.7836	-0.0617	0.2201	-0.0860	-0.0447	-0.2926
ENSMUSG00000041359	-0.0444	0.3817	-0.3885	-0.1486	0.6617	-0.1600
ENSMUSG00000041372	-0.4595	-0.2282	0.5297	-0.0135	-0.1507	0.2180
ENSMUSG00000041378	1.1143	0.5500	0.8721	2.0519	1.9946	1.7366
ENSMUSG00000041426	-0.1543	-0.1204	0.4090	0.2076	0.0720	0.0440
ENSMUSG00000041429	0.2559	0.2401	0.4790	-0.0049	0.0239	-0.2246
ENSMUSG00000041438	-0.1199	0.2375	-0.2682	-0.7352	0.1852	-0.4952
ENSMUSG00000041453	-0.2765	-0.7289	0.9394	-0.5414	0.1719	0.8545
ENSMUSG00000041477	0.2184	0.1395	-0.0541	0.7391	0.8369	0.0752
ENSMUSG00000041498	-0.1326	0.0568	-0.0120	-0.2344	-0.0253	0.1656
ENSMUSG00000041556	0.1959	0.6446	-0.5544	-0.3859	-0.5727	0.1465
ENSMUSG00000041616	0.3751	0.1115	0.8591	-0.5838	0.1299	0.2227
ENSMUSG00000041620	0.3516	-0.8112	-0.4840	0.0167	-0.0028	-0.9130
ENSMUSG00000041624	-0.2624	0.2131	0.0303	0.5698	0.0361	-0.1949
ENSMUSG00000041654	0.7052	-0.2018	-0.0425	0.4195	-0.2370	0.2836
ENSMUSG00000041670	0.9408	0.1925	-0.1789	0.6134	-0.2141	-0.1893
ENSMUSG00000041697	-0.4116	0.1506	0.4224	0.0742	-0.0075	0.1586
ENSMUSG00000041720	-0.8303	-0.3425	-0.5690	-0.9653	-1.3267	-0.5054
ENSMUSG00000041741	-0.4873	0.0933	0.4328	0.0212	-0.0178	0.0139
ENSMUSG00000041747	0.1826	-0.9783	0.5144	-0.0393	0.5882	-0.6535
ENSMUSG00000041777	0.6208	-0.5702	0.3161	-0.3843	-0.2786	0.6780
ENSMUSG00000041797	-0.2322	0.0384	-0.2320	0.7389	0.3094	0.6333
ENSMUSG00000041872	0.2599	0.0151	-1.3667	-1.1081	-0.1396	0.2424
ENSMUSG00000041959	1.2828	1.1103	1.9361	1.9379	1.4624	2.0022
ENSMUSG00000041991	1.3932	1.6119	1.8214	1.9742	2.1060	2.0891
ENSMUSG00000041992	0.8546	0.0628	-0.2285	0.4017	-0.2232	-0.0297
ENSMUSG00000042015	0.2333	-0.6323	-0.1552	0.0035	-0.2450	-0.3356
ENSMUSG00000042031	-0.1396	-0.1513	0.5379	0.7361	-0.1173	-0.2726
ENSMUSG00000042064	-0.9424	-1.2359	0.0925	-1.6709	-1.0491	-0.7340
ENSMUSG00000042105	-0.5904	-0.4210	-0.1859	0.5044	-1.0440	-0.5904
ENSMUSG00000042148	-0.3688	0.1733	-0.6845	0.7294	0.7611	-0.7614
ENSMUSG00000042228	0.4492	0.0689	-0.5920	0.0553	-0.5425	0.2711
ENSMUSG00000042248	0.4222	0.3466	-0.4038	0.0403	0.2682	0.0597
ENSMUSG00000042249	-0.3203	0.2849	0.0577	0.2344	0.1398	0.1690
ENSMUSG00000042284	0.2850	0.0033	-0.0635	-0.4053	-0.3126	0.4634
ENSMUSG00000042289	0.7630	0.9272	1.0917	2.0428	1.4972	1.2783
ENSMUSG00000042340	-0.1261	0.0142	0.2355	-0.6870	-0.7547	0.0612
ENSMUSG00000042351	-0.1567	-0.0722	-0.3562	-0.6079	0.0775	0.3864
ENSMUSG00000042364	0.0094	-0.0174	0.1102	-0.4433	0.4319	0.3248
ENSMUSG00000042390	0.1773	0.0622	-0.0034	-0.0200	0.1506	1.4271
ENSMUSG00000042448	-0.1738	-0.3257	0.0678	-0.2720	0.4819	0.3113
ENSMUSG00000042529	-0.3123	0.0892	-0.7050	-0.0302	0.3333	0.2262
ENSMUSG00000042557	-0.6525	0.3724	0.9547	-0.3393	0.2291	-0.2595
ENSMUSG00000042572	-0.3797	0.3549	0.0955	-0.2624	0.2380	-0.4287
ENSMUSG00000042590	-0.4979	0.0380	-0.2225	0.4362	0.1557	0.0247
ENSMUSG00000042605	-0.3139	0.0497	-0.4784	0.8947	0.6796	0.3472
ENSMUSG00000042628	0.2973	-0.5910	0.2320	0.8743	-0.0549	-0.4527
ENSMUSG00000042632	-0.2617	-0.3763	-0.3093	0.3506	-0.7784	0.8617
ENSMUSG00000042642	0.5077	0.3370	0.8317	-0.1493	-0.1886	0.0862
ENSMUSG00000042670	-0.3344	-0.2790	0.1904	0.5002	0.6596	0.3925
ENSMUSG00000042717	-0.4765	-0.1781	-0.3014	-0.0055	0.0630	0.1096
ENSMUSG00000042747	-0.1872	0.3367	0.3848	0.5643	0.4371	0.7259
ENSMUSG00000042821	-0.4744	-0.2550	0.0749	0.3209	0.4475	-0.3690
ENSMUSG00000042903	0.5562	0.1519	-0.2660	-0.0207	-0.2218	-0.9716
ENSMUSG00000043013	0.0402	0.8794	-0.0251	-0.4385	0.1279	-0.0099
ENSMUSG00000043019	0.3293	0.1817	-0.1916	-0.1624	-0.1839	0.3618
ENSMUSG00000043020	0.6215	-0.0492	0.0092	0.2561	0.9712	-0.2779
ENSMUSG00000043088	-0.1275	-0.3556	-0.3344	0.0395	0.4298	0.1403
ENSMUSG00000043089	0.3865	-0.1470	0.2345	0.1594	0.7953	-0.1187
ENSMUSG00000043310	-0.7703	0.2127	-0.3128	0.4188	0.1585	0.1072
ENSMUSG00000043354	-0.0917	-0.1389	-0.3256	0.1416	0.4125	-0.2220
ENSMUSG00000043461	-0.1155	-0.3052	0.0571	0.2918	0.1940	-0.2745
ENSMUSG00000043485	0.7703	1.4716	0.9231	1.8066	1.0458	1.3125
ENSMUSG00000043569	1.0057	1.1428	1.3788	1.7865	1.5323	2.7058
ENSMUSG00000043613	0.5285	0.0146	-0.0472	-0.1196	0.1611	0.6475
ENSMUSG00000043659	-0.5376	-0.3872	0.0228	0.2153	-0.4843	0.0716
ENSMUSG00000043698	-0.2769	0.7339	-0.4997	0.6956	0.3394	-0.0545
ENSMUSG00000043733	0.0453	0.0882	-0.2074	-0.4092	0.2707	-0.0998
ENSMUSG00000043866	-0.3474	0.6417	0.6131	0.5199	0.1666	0.1463
ENSMUSG00000043880	0.8549	0.2759	-0.2188	-0.1607	1.0305	0.4992
ENSMUSG00000043895	0.5915	-0.2435	0.1263	0.4213	1.1154	-0.3767
ENSMUSG00000043911	-0.5094	0.1807	0.2338	0.0869	0.4044	0.7165
ENSMUSG00000044018	-0.8253	-0.3715	0.0036	0.3949	0.0153	-0.2363
ENSMUSG00000044034	0.7988	-0.6842	0.1529	-0.3091	0.4880	0.2953
ENSMUSG00000044039	-0.7076	-0.9828	-0.3833	-0.0770	0.0748	-0.3654
ENSMUSG00000044052	0.6523	-0.3568	0.4325	0.9150	-0.0397	-0.2359
ENSMUSG00000044103	-0.4007	-0.2208	-0.1373	0.5093	0.5855	-0.1067
ENSMUSG00000044106	-0.2342	-0.6032	-0.2252	0.3676	-0.3452	-0.5149
ENSMUSG00000044155	-0.8521	0.2389	-0.0218	-0.1983	0.5760	0.1238
ENSMUSG00000044167	-0.4277	-0.0541	0.0893	-1.1187	0.0413	-0.4046
ENSMUSG00000044170	0.0511	-0.0105	0.6866	0.1360	0.3474	-0.3020
ENSMUSG00000044213	0.5660	0.3992	1.3954	0.4570	0.5582	0.8064
ENSMUSG00000044231	0.3407	-0.1689	-0.4119	0.3347	-0.1876	-0.2700
ENSMUSG00000044244	-0.6220	-0.3572	0.0301	0.3072	0.2455	0.1609
ENSMUSG00000044254	-0.0671	0.3387	0.1913	0.0998	-0.3532	-0.1378
ENSMUSG00000044288	-0.3623	-0.1896	0.1076	-0.1326	-0.3147	0.9710
ENSMUSG00000044293	-0.1971	0.1209	-0.5725	-0.0548	0.3080	-0.4932
ENSMUSG00000044350	-0.2658	0.0992	0.6299	-0.1505	-0.6609	0.7092
ENSMUSG00000044359	-0.4465	-0.8000	-0.9408	-1.2647	-1.4877	-1.9677
ENSMUSG00000044365	0.6409	-0.0937	0.3881	0.0013	0.2878	-0.1676
ENSMUSG00000044408	-0.6795	-0.1346	0.1916	-0.0078	0.3887	0.4734
ENSMUSG00000044444	0.2692	-0.0689	0.4175	0.1251	-0.5036	-0.2435
ENSMUSG00000044485	1.0185	1.6430	0.9282	1.3592	1.9732	2.0206
ENSMUSG00000044499	0.8367	0.0151	-0.7676	-0.7628	0.8146	0.5587
ENSMUSG00000044537	0.0398	-0.8457	0.1973	-0.2650	0.0861	0.3065
ENSMUSG00000044562	-0.4550	0.2643	-0.0301	-0.0051	-0.3270	-0.5350
ENSMUSG00000044674	0.0682	-0.2768	0.8045	-0.0547	0.0851	-0.2536
ENSMUSG00000044701	0.3814	-0.1503	0.0554	-0.1337	0.6671	-0.4408
ENSMUSG00000044743	0.9043	1.7668	2.1909	1.4589	2.0913	2.6344
ENSMUSG00000044748	1.4466	0.9295	1.4766	1.4530	1.3462	2.1635
ENSMUSG00000044749	0.9722	1.7967	0.7070	1.8828	1.9908	2.5456
ENSMUSG00000044798	-0.4804	-0.0753	0.2444	-0.4513	-0.5064	-0.1881
ENSMUSG00000044897	-0.7507	-0.2295	0.1530	0.5938	-0.6085	0.1303
ENSMUSG00000044899	-0.3251	0.6156	0.0488	0.7267	-0.1822	0.0708
ENSMUSG00000044985	-0.3375	0.3897	0.4246	-0.5039	0.3182	0.2043
ENSMUSG00000044988	0.2630	0.2674	0.3468	0.0912	0.2354	0.1392
ENSMUSG00000045087	-0.2775	-1.0992	-0.3756	0.1221	-0.6138	-0.2443
ENSMUSG00000045126	0.1946	-0.5883	-0.0580	-0.0100	0.6047	-0.0303
ENSMUSG00000045140	0.3306	0.4181	-0.0630	0.1165	0.7896	-0.8244
ENSMUSG00000045232	-0.5179	-0.1418	-0.9606	0.1083	0.2332	0.1750
ENSMUSG00000045267	0.8435	0.6462	0.7001	0.3332	-0.5082	-0.1753
ENSMUSG00000045302	0.2902	-0.3618	0.0596	0.4851	0.5074	0.0053
ENSMUSG00000045306	-0.3022	0.7316	-0.8196	-0.5130	-0.3622	0.1129
ENSMUSG00000045364	-0.1384	-0.2503	-0.6973	-0.1583	-0.4604	-0.1574
ENSMUSG00000045394	0.3714	0.3246	-0.4768	-0.3633	-0.2198	-0.1590
ENSMUSG00000045475	0.8552	1.1073	1.2776	1.0929	1.8620	1.7926
ENSMUSG00000045539	0.8754	0.8387	0.9751	2.0822	2.4602	2.0831
ENSMUSG00000045545	1.0482	1.1781	1.0024	2.6387	1.4807	1.8780
ENSMUSG00000045551	-0.6251	0.0257	0.1972	0.0933	0.2267	0.3658
ENSMUSG00000045559	-0.5939	-0.2231	-0.0768	0.1527	0.2110	-0.1149
ENSMUSG00000045573	-0.5208	0.0621	0.6647	-0.0920	-0.3213	0.2858
ENSMUSG00000045731	0.3779	-0.0618	0.0171	0.3279	0.0075	-0.8808
ENSMUSG00000045780	0.2123	0.0736	-1.1038	0.0394	-0.2546	0.4357
ENSMUSG00000045827	-0.0937	0.2714	-0.5238	0.2797	0.6268	-0.3675
ENSMUSG00000045875	-0.1106	-0.6478	0.2988	0.0364	-0.2059	0.0509
ENSMUSG00000046041	0.8256	0.3115	-0.0896	0.1519	0.4172	0.1772
ENSMUSG00000046150	0.1437	-0.0089	0.0576	0.3286	0.1734	-0.3270
ENSMUSG00000046159	-0.2312	-0.3401	0.3540	-0.6595	-0.0593	-0.3229
ENSMUSG00000046259	0.5023	1.0225	1.5995	1.7154	1.0280	1.1747
ENSMUSG00000046272	0.2176	0.2009	-0.1664	-0.1141	-0.1076	0.0110
ENSMUSG00000046334	0.0257	0.1960	-0.2294	-0.0830	0.5998	0.2491
ENSMUSG00000046607	0.2040	0.5778	-0.2899	0.2193	-0.1959	-0.6338
ENSMUSG00000046643	-0.1894	-0.2299	-0.8548	-1.1587	-1.6730	-0.7372
ENSMUSG00000046854	0.7009	0.0135	-1.0229	-0.0657	-0.1181	-0.7936
ENSMUSG00000046865	0.3856	-0.0248	0.3721	-0.3370	-0.2817	0.0199
ENSMUSG00000046961	-0.3861	0.1027	0.2562	0.1122	-0.3244	0.1404
ENSMUSG00000047030	0.0749	0.8932	0.0514	0.6175	-0.0706	-0.4900
ENSMUSG00000047079	-0.2550	-0.4130	-0.1881	-0.2197	-0.0888	-0.1075
ENSMUSG00000047085	0.2378	-0.0440	-0.1989	-0.0549	0.3174	0.3760
ENSMUSG00000047193	0.5789	-0.2379	-1.0096	0.2290	-0.1082	-0.1865
ENSMUSG00000047207	0.2415	-0.2772	-0.0658	0.1268	0.4208	-0.2123
