#geneID	T00h	T02h	T06h	T12h	T18h	T24h
ENSMUSG00000038148	-0.4769	-0.4957	0.1350	-0.0428	-0.1531	0.1539
ENSMUSG00000038227	0.3444	-0.2297	-0.3433	0.1428	-0.2335	-0.0538
ENSMUSG00000038235	-0.1819	-0.1279	-0.4417	0.3226	0.1135	-0.5986
ENSMUSG00000038276	0.2648	0.2872	0.0988	0.1602	-0.5458	-0.4233
ENSMUSG00000038379	0.5653	0.3879	-0.4099	0.1973	-0.1290	0.4555
ENSMUSG00000038388	0.0468	-0.1077	0.5706	-0.5035	0.2030	-0.0687
ENSMUSG00000038416	0.3069	0.2079	0.5086	0.7979	0.3380	-0.8787
ENSMUSG00000038425	-0.1356	0.4567	-0.5015	0.5224	0.9692	-0.0511
ENSMUSG00000038489	-0.2611	-0.3262	-1.0807	-0.7125	-0.8201	-1.4699
ENSMUSG00000038567	-0.4196	-0.6940	-0.2083	0.0482	-0.3651	-0.0872
ENSMUSG00000038600	-0.0904	0.2466	0.1128	-0.0377	-0.6082	0.0452
ENSMUSG00000038664	-0.0036	-0.1447	-0.2050	-0.1111	-0.0685	-0.2250
ENSMUSG00000038665	0.1660	0.2065	0.1958	0.4558	0.1437	0.2953
ENSMUSG00000038668	0.4912	-0.0632	-0.1400	0.3053	-0.1209	0.0858
ENSMUSG00000038740	-0.1492	0.7404	0.4991	0.2226	0.3390	-0.3901
ENSMUSG00000038793	0.2548	0.0667	-0.4113	0.0558	-0.5769	-0.0214
ENSMUSG00000038843	-0.2736	-0.3862	-0.0053	0.0920	-0.4937	0.2313
ENSMUSG00000038855	0.0280	-0.2622	-0.1510	0.2567	-0.1414	0.1846
ENSMUSG00000038861	-0.0900	0.1396	0.8726	0.1997	-0.2809	-0.0824
ENSMUSG00000038954	0.3206	0.2688	0.3218	0.1403	0.0814	0.1192
ENSMUSG00000039001	0.0449	-0.0161	0.2044	0.1803	0.2632	-0.2079
ENSMUSG00000039037	0.1723	0.5250	-0.0780	-0.4438	0.3011	-0.1338
ENSMUSG00000039041	-0.0183	0.0727	-0.2006	-0.0419	-0.7701	-0.0289
ENSMUSG00000039058	-0.1735	-0.3004	-0.3460	0.4789	0.2498	0.2800
ENSMUSG00000039059	-0.0380	0.0449	0.2563	0.1182	0.2372	0.1215
ENSMUSG00000039092	0.3318	1.1122	0.7393	0.9315	1.1880	1.7307
ENSMUSG00000039109	0.0077	-0.3150	-0.3941	0.8452	-0.5642	-0.1125
ENSMUSG00000039145	-0.1043	0.1174	0.7340	-0.1986	0.2522	-0.8492
ENSMUSG00000039206	0.1682	-0.4791	0.1644	-0.6361	0.7568	0.2313
ENSMUSG00000039221	0.0404	-0.3405	0.2458	0.2650	0.3353	0.5373
ENSMUSG00000039450	-0.0712	0.2744	-0.0832	-0.2032	-0.0038	0.4725
ENSMUSG00000039539	-0.2782	-0.3164	0.0613	-0.5426	0.2469	-0.2289
ENSMUSG00000039616	0.2548	0.5811	0.1400	-0.4835	-0.1164	0.1346
ENSMUSG00000039630	0.0036	-0.1560	0.0071	0.4167	0.2446	-0.2065
ENSMUSG00000039672	0.5876	0.4020	-0.1950	-0.9374	-0.0198	-0.2793
ENSMUSG00000039680	-0.3710	-0.0603	0.6319	0.2827	0.8726	-0.2375
ENSMUSG00000039699	0.0755	-0.1018	0.6732	-0.0382	-0.1076	0.3524
ENSMUSG00000039747	0.5112	-0.5206	0.1886	-0.3101	0.3708	-0.1718
ENSMUSG00000039809	0.1295	-0.0605	0.1372	-0.1425	0.0753	-0.0921
ENSMUSG00000040033	-0.3931	-0.1461	0.3910	0.4289	0.1031	0.5407
ENSMUSG00000040112	0.0004	0.2156	-0.2607	0.1717	0.7968	-0.3588
ENSMUSG00000040434	0.2916	0.1969	-0.0185	-0.1269	-0.1940	-0.5038
ENSMUSG00000040435	-0.0392	-0.1077	0.6760	-0.0912	0.3613	-0.1654
ENSMUSG00000040455	-0.2088	0.4711	0.0649	-0.3527	-0.4925	0.0846
ENSMUSG00000040479	-0.1509	-0.0130	0.3123	0.2148	-0.4175	-0.3866
ENSMUSG00000040481	0.0524	0.0497	0.3603	-0.2559	-0.0040	-0.1956
ENSMUSG00000040650	0.1484	-0.3932	-0.3402	-0.1690	0.1725	0.0815
ENSMUSG00000040669	-0.2503	0.0176	-0.6418	0.0789	-0.2350	-0.1912
ENSMUSG00000040751	0.0940	-0.0555	-0.1992	0.6876	-0.2588	0.4196
ENSMUSG00000041046	0.7226	0.4261	0.1329	-0.0424	0.3259	0.1253
ENSMUSG00000041058	0.5839	0.3516	-0.2895	-0.3484	-0.2930	0.1888
ENSMUSG00000041075	-0.5248	-0.3155	-0.2123	0.2130	0.4236	0.0579
ENSMUSG00000041078	0.5271	-0.3349	-0.4962	-0.0993	0.6340	0.0255
ENSMUSG00000041120	0.4298	-0.2903	0.2145	0.1665	0.2769	0.3851
ENSMUSG00000041133	-0.1918	-0.7831	0.0993	-0.5307	-0.1953	-0.0281
ENSMUSG00000041144	0.4191	-0.6820	0.0775	0.3218	0.5260	-0.1132
ENSMUSG00000041237	0.2237	0.0430	0.0875	-0.3189	0.3539	0.1567
ENSMUSG00000041261	0.0317	-0.3465	0.1069	0.4243	0.4999	0.3041
ENSMUSG00000041319	0.0364	0.3442	0.5521	0.3682	0.4013	-0.2163
ENSMUSG00000041431	0.2463	0.0545	-0.3651	0.0532	0.0205	-0.0716
ENSMUSG00000041550	0.3182	-0.2234	0.3722	0.1737	0.4009	-0.3331
ENSMUSG00000041609	0.3860	0.0254	0.1309	-0.4259	0.3703	-0.1458
ENSMUSG00000041653	-0.2718	-0.0749	-0.3201	-1.0377	0.1349	0.4968
ENSMUSG00000041741	-0.6530	-0.4757	-0.1637	-0.2973	-0.2526	-0.0926
ENSMUSG00000041750	-0.6290	-0.1777	-0.1701	-0.4895	-0.4175	0.5826
ENSMUSG00000041771	0.4116	0.6051	-0.2993	-0.2005	-0.0478	0.3612
ENSMUSG00000041828	0.2796	0.5057	0.6418	1.9625	0.9984	1.4244
ENSMUSG00000041895	0.0530	-0.4691	0.2474	0.4745	0.1889	0.0800
ENSMUSG00000042031	0.0388	0.0796	-0.1049	0.6689	0.3506	0.8568
ENSMUSG00000042092	-0.7021	-0.9322	-0.6618	-0.7994	-1.1035	-1.2538
ENSMUSG00000042179	-0.3976	-0.1780	-0.6746	-0.2862	-0.1307	0.3620
ENSMUSG00000042215	0.1894	-0.4796	0.2550	-0.1448	0.1251	-0.1549
ENSMUSG00000042249	0.0063	0.0280	-0.1680	0.2948	-0.4389	-0.4677
ENSMUSG00000042262	0.1669	-0.0260	-0.0844	-0.1230	-0.5174	-0.4034
ENSMUSG00000042354	0.9621	0.9293	0.6970	0.6401	1.4071	0.9062
ENSMUSG00000042626	0.6260	0.1764	0.3537	-0.2670	-0.6034	0.3289
ENSMUSG00000042678	-0.3328	0.6245	-0.2986	0.1787	-0.0296	0.0090
ENSMUSG00000042684	0.3234	1.3508	0.7900	1.6343	1.7805	1.2048
ENSMUSG00000042737	-0.5171	-0.9989	-0.7460	-0.6262	-1.2473	-0.9375
ENSMUSG00000043004	-0.0063	0.5959	-0.4594	-0.1312	0.1251	-0.1601
ENSMUSG00000043029	0.0105	0.4895	0.2024	-0.0426	-0.4769	-0.3693
ENSMUSG00000043314	-0.5415	0.1028	-0.6349	-0.0850	-0.0171	0.4685
ENSMUSG00000043472	-0.1998	-0.3855	-0.0904	-0.5459	-0.5091	-0.6425
ENSMUSG00000043605	0.1777	0.0980	-0.0471	0.5336	-0.1454	0.3044
ENSMUSG00000043692	-0.2617	0.0177	-0.3956	0.1927	0.4051	0.0699
ENSMUSG00000043733	0.3708	-0.2662	-0.0673	0.3072	-0.2412	0.6787
ENSMUSG00000044061	-0.5136	0.2477	0.4419	-0.0396	0.3270	0.3722
ENSMUSG00000044086	0.1829	0.0078	-0.1561	0.0472	-0.2503	-0.3945
ENSMUSG00000044120	-0.8703	-1.5177	-1.4483	-1.6118	-0.5462	-0.4082
ENSMUSG00000044147	0.0677	0.0644	-0.1803	0.1375	0.5951	0.7953
ENSMUSG00000044288	0.2109	1.0247	-0.1046	-0.2403	0.0595	-0.5467
ENSMUSG00000044701	0.2720	0.3223	0.2559	0.7333	0.1853	0.1373
ENSMUSG00000044968	-0.1134	0.5824	0.1193	0.1820	-0.0731	-0.7323
ENSMUSG00000044988	-0.5582	-0.4047	-0.3469	0.3581	-0.1617	0.2295
ENSMUSG00000044994	0.3745	-0.4675	-0.0677	0.1806	0.3020	0.5214
ENSMUSG00000045132	0.0470	0.0853	-0.5507	-0.0892	-0.2169	0.5350
ENSMUSG00000045202	-0.3394	0.0825	0.0552	1.0215	0.1723	-0.9679
ENSMUSG00000045306	-1.0589	0.6384	0.4041	-0.3899	-0.4677	0.0224
ENSMUSG00000045394	-0.0059	-0.2055	-0.2523	-0.1314	-0.1667	-0.3504
ENSMUSG00000045539	-1.2203	-0.5732	-1.6553	-0.6233	-0.9775	-1.1930
ENSMUSG00000045559	0.5404	0.1834	-0.6380	0.0952	0.8573	-0.2553
ENSMUSG00000045566	-1.1014	-0.4407	-0.8555	-1.9260	-1.7874	-1.2383
ENSMUSG00000045584	0.5169	0.0157	0.3206	-0.0437	0.6361	0.2721
ENSMUSG00000045678	0.0945	0.1060	0.2393	-0.0345	0.0807	-0.2198
ENSMUSG00000045996	0.5458	-0.2688	0.3996	0.4694	0.1005	-0.0702
ENSMUSG00000046139	0.0292	-0.2576	0.8299	0.4528	0.9130	0.1098
ENSMUSG00000046150	-0.1152	0.2139	0.0169	-0.2705	-0.3071	0.1986
ENSMUSG00000046210	0.1439	0.1729	-0.2843	-0.2190	-0.2243	-0.2837
ENSMUSG00000046338	0.1112	-0.2299	-0.0456	0.2479	0.1566	-0.3463
ENSMUSG00000046396	0.4224	0.6715	0.1997	-0.4567	0.8398	0.3181
ENSMUSG00000046432	0.1152	0.1353	-0.0421	-0.4663	-0.0386	-0.1868
ENSMUSG00000046607	-0.0159	0.0016	-0.2602	0.2856	-0.2156	0.1907
ENSMUSG00000046822	-0.5592	-0.2890	-0.4150	-0.0191	0.0226	0.2089
ENSMUSG00000046834	0.6758	1.0272	1.1515	1.5896	0.6411	1.3239
ENSMUSG00000046865	0.0693	-0.0112	-0.5963	0.0186	0.0475	-0.7162
ENSMUSG00000046879	-0.0820	0.4849	-0.3624	0.0917	0.0674	-0.6716
ENSMUSG00000046975	-0.0676	-0.1463	0.1339	-0.1597	0.3037	-0.1751
ENSMUSG00000047085	-0.1863	0.0610	0.6472	-0.2804	-0.5107	-0.5264
ENSMUSG00000047098	-0.3434	0.3330	0.4663	0.9168	-0.3059	0.2767
ENSMUSG00000047187	-0.0253	-0.0429	-0.1055	0.6036	-0.2486	0.0901
ENSMUSG00000047347	0.2808	-0.0208	0.0958	0.0244	-0.0370	-0.1474
ENSMUSG00000047638	-0.1558	-0.6290	0.4376	0.0263	0.1807	0.0362
ENSMUSG00000047757	0.3502	0.3837	-0.0363	0.2594	0.1601	-0.3491
ENSMUSG00000047789	0.4774	0.2057	0.7304	0.1402	0.0116	-0.1666
ENSMUSG00000047894	-0.1269	-0.2773	-0.4164	0.1952	0.0712	0.4947
ENSMUSG00000047945	-0.3839	0.3430	0.0982	-0.2680	0.0059	0.1930
ENSMUSG00000048067	-0.6446	0.1819	-0.5562	0.5390	0.0141	0.0801
ENSMUSG00000048080	0.2170	-0.3869	-0.0786	0.2182	-0.2096	-0.4947
ENSMUSG00000048231	-0.0054	-0.0780	0.2333	-0.0625	0.0061	0.2052
ENSMUSG00000048391	0.1601	-0.2524	0.1383	0.2187	-0.2140	-0.1344
ENSMUSG00000048693	0.1181	-0.3341	0.1707	-0.2516	-0.2465	-0.3857
ENSMUSG00000048756	-0.0705	0.0106	0.1130	-0.0947	-0.1187	-0.3345
ENSMUSG00000048806	0.4923	0.0008	-0.8926	0.5313	-0.8043	0.3086
ENSMUSG00000048981	0.0058	-0.0328	-0.3069	-0.0905	0.4553	-0.1029
ENSMUSG00000048982	-0.0524	-0.7919	-0.6023	-0.2275	0.0280	0.2170
ENSMUSG00000048996	-0.1053	-0.1653	-0.3992	-0.0236	0.0204	-0.2262
ENSMUSG00000049018	-0.0360	0.3153	-0.2177	0.2674	0.3755	-0.0998
ENSMUSG00000049112	-0.4761	0.0296	-0.0948	-0.0493	0.0138	0.0173
ENSMUSG00000049327	-0.0663	-0.2040	0.5436	0.1310	0.1568	-0.2712
ENSMUSG00000049593	0.4075	1.0845	0.7013	1.2757	1.8461	1.7610
ENSMUSG00000049737	-0.5882	0.2177	-0.6774	0.3087	-0.2619	-0.2768
ENSMUSG00000049858	-0.5417	-0.6042	0.3784	-0.3206	0.1223	-0.5464
ENSMUSG00000049928	0.4789	0.1031	0.6108	0.0867	0.1297	-0.3539
ENSMUSG00000049950	-0.1676	-0.3010	0.1436	0.1514	-0.4365	0.0540
ENSMUSG00000050134	0.3976	0.8108	1.1532	1.0803	1.5638	1.9014
ENSMUSG00000050158	0.6627	0.5903	1.0662	0.2781	1.1134	1.0910
ENSMUSG00000050195	0.0073	-0.7322	0.2634	0.1381	-0.3286	0.2618
ENSMUSG00000050222	-0.4082	0.1809	0.4121	-0.1662	0.0398	0.6157
ENSMUSG00000050359	-0.8443	-0.3817	-0.6127	-0.9643	-1.4221	-1.4359
ENSMUSG00000050395	0.1976	0.9752	0.0954	-0.8309	-0.4074	0.2630
ENSMUSG00000050511	-0.1791	-0.3094	-0.2048	-0.1863	0.0252	0.1553
ENSMUSG00000050553	0.1063	0.3265	-0.0019	-0.1716	0.0835	0.1375
ENSMUSG00000050613	-0.2124	0.6653	-0.2755	-0.0464	-0.3542	-0.1066
ENSMUSG00000050675	-0.3749	-0.7554	-0.8202	-0.7951	-1.4438	-1.0142
ENSMUSG00000050697	-0.1248	0.0395	0.1684	-0.2190	-0.3550	-0.3669
ENSMUSG00000050776	0.0336	0.1691	0.0079	-0.1323	-0.1151	-0.1979
ENSMUSG00000050788	-0.3091	0.0064	-0.0932	-0.0762	-0.1264	0.5061
ENSMUSG00000050796	-0.0901	-0.4669	-0.4255	0.3317	0.2557	0.0615
ENSMUSG00000050803	0.3566	-0.3718	-0.1978	0.2267	0.6665	-0.2131
ENSMUSG00000050921	-0.5575	-0.1433	-0.1519	-0.4095	0.0559	-0.3698
ENSMUSG00000050953	-0.1557	0.4027	0.5758	-0.0978	0.8291	0.2349
ENSMUSG00000051048	-0.3117	0.3570	-0.1968	-0.3692	0.1569	0.0750
ENSMUSG00000051095	0.7045	0.1542	0.2975	0.3346	-0.0806	0.2129
ENSMUSG00000051160	-0.0292	-0.2623	-0.1880	0.4867	-0.0041	-0.6992
ENSMUSG00000051172	0.0953	0.1295	0.4324	-0.2659	-0.4668	-0.4359
ENSMUSG00000051182	-0.5025	-0.1280	0.1563	0.1447	0.0709	-0.0636
ENSMUSG00000051209	0.5701	0.1077	-0.4773	0.2104	0.2481	0.4888
ENSMUSG00000051234	0.1943	0.0590	0.3084	-0.1061	0.1649	0.5784
ENSMUSG00000051314	-0.2723	-0.8206	-0.5424	-0.9958	-1.5668	-1.4540
ENSMUSG00000051457	0.3745	0.1197	-0.2818	-0.4676	0.0388	0.1584
ENSMUSG00000051617	0.8500	1.2237	1.1435	0.8213	0.6799	1.8057
ENSMUSG00000052133	0.5033	-0.2868	-0.0901	-0.0829	0.2817	0.2080
ENSMUSG00000052151	-0.1755	-0.0744	0.4343	-0.2162	0.4130	-0.4298
ENSMUSG00000052271	1.3420	-0.0390	-0.3248	-0.4751	0.0576	-0.5790
ENSMUSG00000052305	-0.2076	0.0049	-0.3699	0.1853	-0.0893	0.0541
ENSMUSG00000052310	-0.0356	-0.4857	-0.1516	-0.1758	0.1289	0.2965
ENSMUSG00000052520	-0.1782	0.0035	-0.2567	0.1001	0.0243	0.1496
ENSMUSG00000052581	0.1857	0.0085	0.0714	-0.1439	0.4392	0.3134
ENSMUSG00000052727	-0.2814	-0.4914	0.0329	-0.0969	0.2394	-0.1757
ENSMUSG00000052738	-0.2439	-0.5135	-0.0659	0.1126	-0.3310	0.2409
ENSMUSG00000052997	-0.0650	0.4984	-0.3315	0.3581	0.1294	-0.0425
ENSMUSG00000053004	0.1234	0.2247	-0.0125	-0.1123	-0.7195	0.5136
ENSMUSG00000053007	0.2815	-0.3435	-0.1734	0.1600	-0.5672	-0.2097
ENSMUSG00000053317	-0.3541	0.3254	-0.0353	-0.0814	-0.0301	-0.2859
ENSMUSG00000053375	-0.0744	0.4046	-0.0608	-0.2723	0.0815	0.3799
ENSMUSG00000053678	0.7100	0.9533	1.2330	1.5448	1.5742	1.3410
ENSMUSG00000053695	0.7961	0.3249	0.6807	0.6327	1.5595	1.5195
ENSMUSG00000053846	0.1109	-0.1015	0.6333	-0.0983	-0.5900	0.4682
ENSMUSG00000053897	0.2433	-0.5781	-0.2090	-0.0483	-0.6889	0.6092
ENSMUSG00000054079	0.2008	0.3268	0.0486	-0.4432	0.5847	-0.7996
ENSMUSG00000054115	-0.1713	0.5732	-0.1941	0.3513	0.5607	0.4571
ENSMUSG00000054150	0.3754	-0.5943	-0.4767	0.1863	-0.2301	0.0239
ENSMUSG00000054263	-0.2867	-0.6865	0.4539	-0.3530	-0.4877	0.3358
ENSMUSG00000054312	0.2690	0.0850	0.2036	0.5478	0.1001	0.1809
ENSMUSG00000054321	-0.5108	0.0267	0.0910	0.2879	0.0185	0.3309
ENSMUSG00000054406	0.4117	0.0231	-0.2035	-0.1428	-0.3013	0.5063
ENSMUSG00000054526	0.2463	-0.5105	0.3028	-0.0979	0.0384	-0.3628
ENSMUSG00000054580	0.7603	0.7550	1.5580	1.2146	0.9515	1.3104
ENSMUSG00000054667	-0.1627	0.0366	-0.3829	-0.2074	0.0985	0.1303
ENSMUSG00000054932	0.2693	-0.1707	-0.1809	-0.3747	0.3529	0.1784
ENSMUSG00000055024	0.3541	0.6143	-0.3028	0.0946	0.1647	0.4266
ENSMUSG00000055088	0.1878	-0.3858	0.1025	0.1495	0.1398	-0.3416
ENSMUSG00000055301	-0.0043	0.3507	-0.0706	-0.1461	-0.0933	-0.2357
ENSMUSG00000055371	0.0487	0.2152	0.5761	0.0698	-0.1986	-0.1534
ENSMUSG00000055531	-0.5105	-0.1742	0.2188	-0.0400	0.2167	-0.2263
ENSMUSG00000056130	0.8005	0.1920	0.2159	0.0706	0.6196	0.4336
ENSMUSG00000056216	0.1179	-0.0112	0.2476	-0.4818	-0.0175	0.1134
ENSMUSG00000056281	0.2171	0.2015	0.2260	-0.0182	-0.4522	-0.0420
ENSMUSG00000056305	-0.7340	-1.3708	-0.8813	-1.3473	-0.9558	-0.8013
ENSMUSG00000056394	-0.3203	0.3127	0.6556	-0.1566	0.2912	0.1038
ENSMUSG00000056476	-0.2323	-0.1412	0.1860	-0.2675	-0.2192	0.1124
ENSMUSG00000056501	0.3312	0.2095	0.0077	-0.0375	-0.8616	-0.6134
ENSMUSG00000056696	-0.3729	-0.1162	-0.0297	-0.2363	0.2484	0.2411
ENSMUSG00000056880	0.1532	-0.0630	0.3965	0.0923	0.4380	0.3778
ENSMUSG00000057037	0.0005	-0.6259	0.5057	-0.2439	-0.4889	-0.5131
ENSMUSG00000057381	0.4891	0.3976	0.2092	-0.0538	0.0862	0.4690
ENSMUSG00000057425	-0.0074	0.0381	0.0807	-0.0050	0.0575	0.2219
ENSMUSG00000057443	-0.1196	-0.1688	-0.3853	0.1612	0.1529	0.2649
ENSMUSG00000057540	-0.1163	0.7587	0.1152	-0.6296	-0.3757	0.0479
ENSMUSG00000057637	-0.3396	-0.1685	-0.1492	0.2530	-0.0451	0.2573
ENSMUSG00000057666	-0.4296	0.0973	0.3681	-0.7190	0.0359	-0.2436
ENSMUSG00000057761	0.3967	0.0630	-0.4425	0.0624	0.0096	0.2727
ENSMUSG00000058152	0.6179	-0.0552	-0.3331	-0.3657	0.1027	-0.6195
ENSMUSG00000058254	-0.2327	0.3222	0.3319	0.4200	0.1046	-0.0610
ENSMUSG00000058600	-0.2145	0.0562	0.2068	0.5042	0.4306	-0.1621
ENSMUSG00000058620	-0.1348	-0.3659	-0.0585	0.2995	-0.2967	0.3160
ENSMUSG00000058628	-0.1306	0.0064	0.2611	-0.2018	0.1799	0.6220
ENSMUSG00000058755	-0.3812	-0.6127	0.6026	0.3514	-0.1063	0.6457
ENSMUSG00000058897	0.8333	0.7508	0.9571	1.5528	0.7832	0.9656
ENSMUSG00000059291	0.5747	0.2396	-0.2015	0.0327	-0.5292	-0.1411
ENSMUSG00000059316	1.0631	1.3027	1.1396	1.1987	1.6530	1.2218
ENSMUSG00000059379	-0.1952	-0.0453	0.2209	0.0627	-0.0749	-0.5279
ENSMUSG00000059409	-0.5872	-1.2922	-0.9809	-1.0603	-1.0307	-1.8077
ENSMUSG00000059504	0.2866	-0.6033	-0.1362	-0.1058	-0.0897	-0.7875
ENSMUSG00000059610	-0.9666	0.6637	-0.0362	0.2998	0.2301	0.0980
ENSMUSG00000059623	0.1079	0.7951	0.4701	1.0881	1.0915	1.1345
ENSMUSG00000059729	0.2198	0.1582	-0.2549	-0.8711	-0.0639	0.2825
ENSMUSG00000059864	0.4341	0.2696	-0.3504	0.4097	0.0611	-0.1207
ENSMUSG00000059923	-0.1354	0.0582	0.3661	-0.1164	0.6177	0.1193
ENSMUSG00000059970	-0.3122	-0.0315	-0.0524	-0.2379	-0.7467	0.3762
ENSMUSG00000060049	0.8062	0.3507	0.0039	0.3016	0.1872	-0.0559
ENSMUSG00000060070	0.6275	0.3165	0.0176	0.1580	0.2268	0.6824
ENSMUSG00000060112	0.0734	-0.0546	0.1950	-0.0707	0.2109	-0.7654
ENSMUSG00000060499	-0.2033	0.4438	-0.2872	0.3781	0.0786	-0.2727
ENSMUSG00000060556	-0.2558	0.0285	0.0342	-0.0368	-0.1488	-0.0556
ENSMUSG00000060636	-0.2930	0.5993	-0.3354	-0.4260	0.0369	-0.4360
ENSMUSG00000060639	-0.0221	0.2449	0.0040	-0.0327	-0.4018	0.0106
ENSMUSG00000060688	0.1796	-0.0300	0.0258	0.2480	0.3640	0.4400
ENSMUSG00000060701	0.4128	0.1725	-0.0630	-0.4372	-0.1043	-0.1072
ENSMUSG00000061068	0.6364	0.6543	0.6896	1.1113	0.7542	1.7665
ENSMUSG00000061086	0.3591	-0.1965	0.0661	-0.1680	-0.3826	0.0174
ENSMUSG00000061099	-0.1874	0.0032	0.2346	-0.2854	0.0003	0.0069
ENSMUSG00000061210	0.3488	0.0273	0.1210	0.2648	0.0115	-0.3702
ENSMUSG00000061353	-0.3378	0.1472	0.4549	0.1498	0.2047	0.3635
ENSMUSG00000061462	-0.2821	-0.2344	-0.0835	-0.2828	0.0140	-0.4879
ENSMUSG00000061601	0.1067	-0.6744	0.4714	0.1279	-0.3233	0.0128
ENSMUSG00000061665	-0.2741	-0.1265	0.6499	0.9800	-0.0055	0.0882
ENSMUSG00000061809	0.1939	-0.0244	0.0222	-0.2881	0.0083	-0.0200
ENSMUSG00000061952	0.1772	-0.0296	0.1796	0.1386	0.4448	-0.7402
ENSMUSG00000061983	0.1365	-0.5588	-0.4684	-0.3412	0.2741	-0.2804
ENSMUSG00000062017	0.5607	0.6058	1.7807	0.9007	1.1523	1.5460
ENSMUSG00000062042	-0.0273	0.0075	0.2261	-0.0575	-0.1244	0.1084
ENSMUSG00000062075	0.6399	0.7069	0.4336	1.0689	1.1010	1.5926
ENSMUSG00000062082	-0.4566	-0.1894	0.2797	-0.3107	-1.0407	-0.0421
ENSMUSG00000062121	-0.0308	0.3636	0.2963	-0.0997	-0.1068	-0.3497
ENSMUSG00000062393	0.3326	-0.0060	-0.5076	0.0944	-0.3679	-0.3474
ENSMUSG00000062480	-0.3385	-0.0452	0.0908	0.4087	-0.4660	0.1111
ENSMUSG00000062528	1.0868	0.6335	0.4776	0.4955	1.1527	1.1042
ENSMUSG00000062591	0.5726	-0.0767	-0.5912	-0.0294	-0.2406	1.1059
ENSMUSG00000062646	-0.7853	-0.3109	0.3644	-0.1801	0.2950	-0.1735
ENSMUSG00000062694	0.2380	0.7406	0.4883	-0.2903	0.3215	0.0216
ENSMUSG00000062727	-0.3596	0.2234	-0.2027	-0.2425	0.0755	-0.1786
ENSMUSG00000062793	0.0756	0.2382	0.2432	0.0542	-0.4211	-0.3928
ENSMUSG00000063021	-0.2015	-0.2707	0.1041	-0.1213	-0.1496	0.6733
ENSMUSG00000063063	-0.0126	0.1205	-0.0333	0.2300	-0.1791	-0.0137
ENSMUSG00000063160	0.4875	0.2302	-0.0068	-0.3012	-0.3652	0.1107
ENSMUSG00000063239	-0.2528	0.5908	0.2761	0.2331	0.4387	0.3560
ENSMUSG00000063358	0.1895	0.1785	-0.2193	0.3270	0.8508	-0.4913
ENSMUSG00000063374	-0.2125	0.5949	0.0409	0.1060	0.2325	-0.1979
ENSMUSG00000063386	0.4181	0.2324	0.4136	0.2360	-0.0011	-0.1893
ENSMUSG00000063457	0.3830	-0.0723	0.1036	-0.6033	-0.2084	-0.3440
ENSMUSG00000063626	-0.4040	-0.0813	-0.2344	-0.1532	-0.2985	-0.1328
ENSMUSG00000063689	0.4821	-0.0685	0.1888	0.0865	0.2570	-0.1345
ENSMUSG00000063715	-0.0898	-0.2235	0.7453	-0.1724	-0.1263	-0.0778
ENSMUSG00000063762	-0.3062	-0.2718	-0.3618	0.1734	-0.6541	-0.7043
ENSMUSG00000063796	-0.2018	-0.0021	0.4477	0.0841	-0.0098	-0.4571
ENSMUSG00000063801	-0.2761	0.4756	-0.0798	0.1582	-0.2746	0.1223
ENSMUSG00000063844	-0.0202	0.2860	0.3637	-0.1121	0.0847	-0.5956
ENSMUSG00000063870	0.8358	0.7821	1.3300	0.5880	0.6198	0.9422
ENSMUSG00000063882	-0.1433	-0.2006	0.2224	-0.3098	0.4286	0.0129
ENSMUSG00000064068	-0.4674	-0.7793	-0.6384	-0.8739	-1.2194	-0.9837
ENSMUSG00000064120	-0.0113	0.3044	-0.1048	-0.1926	-0.7443	-0.1748
ENSMUSG00000064121	-0.1214	-0.0417	0.1141	-0.2633	0.2817	0.3327
ENSMUSG00000064358	0.7831	0.4048	-0.3738	-0.6685	-0.1523	0.4642
ENSMUSG00000064368	0.2288	0.3586	0.1622	-0.1243	-0.5378	0.8702
ENSMUSG00000064436	0.2881	0.5130	-0.0422	-0.0921	0.6081	-0.3318
ENSMUSG00000064468	-0.0128	0.2727	0.0573	0.4682	0.0310	-0.5323
ENSMUSG00000064492	-0.4009	0.2053	0.1959	0.0815	-0.4006	0.1589
ENSMUSG00000064524	0.0469	-0.5279	0.0790	-0.0897	-0.1883	-0.1250
ENSMUSG00000064526	-0.1887	0.2130	0.2609	-0.0735	-0.3390	-0.0522
ENSMUSG00000064553	-0.0905	-0.5378	-0.0231	-0.2593	0.3079	0.6510
ENSMUSG00000064685	-0.4967	0.5241	-0.3439	0.6990	0.1264	-0.0691
ENSMUSG00000064738	-0.4584	0.0111	-0.1459	-0.0753	0.6247	-0.2226
ENSMUSG00000064745	0.5930	0.1070	-0.5665	-0.5053	0.1068	-0.1761
ENSMUSG00000064818	0.1501	0.6850	-0.3049	0.3072	0.0122	0.2376
ENSMUSG00000064890	0.1461	-0.5625	-0.2749	0.5295	0.6145	-0.2798
ENSMUSG00000064964	-0.3606	-0.5481	-0.1281	-0.3395	-0.5926	0.3376
ENSMUSG00000065014	0.2525	0.2341	-0.1337	-0.2615	0.0244	-0.3689
ENSMUSG00000065029	0.1226	-0.3125	0.0140	-0.0152	-0.4356	-0.4405
ENSMUSG00000065040	0.2460	0.3685	-0.2010	0.2832	-0.0317	-0.3021
ENSMUSG00000065042	0.0582	0.0791	-0.0341	-0.4368	-0.3406	-0.0230
