#geneID	T00h	T02h	T06h	T12h	T18h	T24h
ENSMUSG00000036959	0.0398	0.3630	0.8655	-0.0645	0.2330	-0.1262
ENSMUSG00000036960	0.6110	0.0271	-0.1531	0.0773	0.3226	0.0139
ENSMUSG00000036961	0.7472	0.6300	1.6655	1.2574	0.4656	1.1341
ENSMUSG00000036977	0.4646	0.1191	0.1752	-0.1284	0.4348	0.1468
ENSMUSG00000036980	0.7293	0.1938	0.6834	0.5884	0.1980	0.3292
ENSMUSG00000036986	0.6961	-0.2398	0.6668	0.1153	0.3726	0.1838
ENSMUSG00000036992	0.1656	0.0789	0.4669	-0.0315	0.0324	0.3027
ENSMUSG00000036995	0.1530	-0.2775	0.6931	0.3318	-0.4324	0.7971
ENSMUSG00000037005	-0.1082	0.7557	0.2503	-0.2177	-0.2439	-0.3985
ENSMUSG00000037010	0.0084	0.6861	0.2259	0.2147	-0.4170	0.3147
ENSMUSG00000037012	-0.2610	-0.1063	-0.2243	-0.2829	-0.5224	-0.2776
ENSMUSG00000037013	-0.3007	0.1620	-0.4122	0.4364	-0.3654	-0.4881
ENSMUSG00000037014	0.1419	0.5611	0.2721	0.1387	-0.0680	-0.6399
ENSMUSG00000037016	0.0388	-0.3109	0.0605	-0.3364	-0.1062	0.1828
ENSMUSG00000037022	0.5499	0.8285	0.0104	-0.0931	-0.2116	-0.1061
ENSMUSG00000037025	-0.4013	0.0388	-0.2714	0.2782	0.3328	-0.1225
ENSMUSG00000037032	0.3929	0.1604	0.2342	-0.1697	0.3422	0.6686
ENSMUSG00000037033	0.5914	-0.6383	0.5380	0.5496	-0.1168	-0.3519
ENSMUSG00000037035	-0.4627	-0.0393	0.3669	0.8169	-0.2324	0.0276
ENSMUSG00000037049	0.5404	1.9862	1.0824	1.9456	2.9288	2.2124
ENSMUSG00000037062	0.0842	-0.2389	0.4785	-0.1571	-0.4742	-0.4831
ENSMUSG00000037071	0.0372	0.1744	-0.6526	-0.0810	-0.1841	0.4237
ENSMUSG00000037098	0.5157	-0.5881	0.0199	-0.0212	-0.0234	-0.0794
ENSMUSG00000037104	-0.5913	0.2264	-0.1641	-0.8695	0.0634	-0.7124
ENSMUSG00000037110	-0.2577	0.0307	-0.5096	-0.5399	-0.1117	0.2501
ENSMUSG00000037111	-0.0551	0.4759	0.5510	0.1088	-0.2601	0.0419
ENSMUSG00000037112	0.0776	0.2100	-0.1593	-0.0474	0.0514	-0.0769
ENSMUSG00000037126	0.4797	0.6611	0.3007	0.3295	-0.3224	-0.1305
ENSMUSG00000037130	0.4326	0.3536	-0.4806	-0.2113	-0.1828	-0.0413
ENSMUSG00000037139	-0.5761	0.0457	-0.2315	0.0238	0.1096	-0.1994
ENSMUSG00000037140	0.9976	-0.2131	0.6598	0.0810	-0.5092	-0.1606
ENSMUSG00000037148	0.2989	-0.2704	-0.1904	0.4437	0.2254	0.4523
ENSMUSG00000037152	0.0909	0.0504	-0.3801	0.5421	0.3400	0.2584
ENSMUSG00000037157	-0.0975	-0.0370	0.1446	-0.2836	0.1702	0.3735
ENSMUSG00000037159	0.3713	-0.4225	0.1412	0.3297	-0.5198	-0.1686
ENSMUSG00000037166	0.4984	0.1441	0.1504	-0.1012	-0.3083	0.2912
ENSMUSG00000037169	0.2119	0.2125	-0.2829	-0.1038	0.0625	-0.2554
ENSMUSG00000037171	0.2445	-0.0727	-0.5284	-0.0083	-0.0977	-0.3752
ENSMUSG00000037185	0.8497	1.1541	1.6661	2.3669	2.5264	2.7679
ENSMUSG00000037197	-0.0944	0.5720	-0.1472	0.6959	0.2918	0.4143
ENSMUSG00000037202	0.0777	0.2093	-0.2298	0.0138	0.0487	-0.1675
ENSMUSG00000037204	-0.0045	-0.1351	-0.4398	0.0373	0.3919	0.0403
ENSMUSG00000037216	-0.4277	-0.1917	-0.2670	-0.3153	-0.3017	0.0070
ENSMUSG00000037225	-0.1730	0.1331	0.0386	-0.8276	0.2447	0.4141
ENSMUSG00000037234	0.7833	1.4328	1.2635	1.1831	0.6619	1.5207
ENSMUSG00000037236	-0.9586	0.0295	-0.5051	-0.2399	-0.2405	0.4420
ENSMUSG00000037246	0.0094	-0.1514	0.0093	0.0736	-0.5303	-0.1650
ENSMUSG00000037251	-0.3185	0.3930	-0.2860	-0.5070	-0.1794	-0.0452
ENSMUSG00000037260	0.1864	0.2418	-0.0592	0.3531	-0.5475	0.0134
ENSMUSG00000037263	-0.0926	0.1273	0.8998	-0.2068	-0.4459	0.2669
ENSMUSG00000037278	-0.2206	-0.0241	0.0042	0.1111	-0.1371	-0.2477
ENSMUSG00000037280	0.3183	-0.1432	0.1987	-0.4622	0.2494	-0.5779
ENSMUSG00000037286	-0.0515	-0.0978	0.5199	0.2138	-0.4335	0.0817
ENSMUSG00000037295	0.0536	-0.0813	0.0073	0.2031	0.1333	0.7858
ENSMUSG00000037296	-0.0220	-0.3623	0.0875	-0.1657	-0.0931	0.4938
ENSMUSG00000037306	-0.0367	0.5787	0.3446	-0.1975	0.1086	0.3815
ENSMUSG00000037316	-0.2202	0.2740	-0.4115	0.4260	-0.2431	0.2508
ENSMUSG00000037321	1.1742	1.9576	1.9972	2.1504	2.7066	2.1484
ENSMUSG00000037334	-0.3789	-0.0161	0.5979	-0.4930	-0.2376	0.5801
ENSMUSG00000037335	-0.2635	0.0702	0.5334	-0.3252	-0.5661	-0.0660
ENSMUSG00000037337	0.3060	-0.7247	0.2509	-0.2120	-0.5916	0.1428
ENSMUSG00000037341	-0.1780	-0.1499	0.1624	0.5339	0.1761	-0.3426
ENSMUSG00000037343	-0.3482	0.1349	0.0185	0.4512	0.2151	-0.0058
ENSMUSG00000037346	-0.1380	0.0747	-0.3597	0.0131	-0.3939	-0.6994
ENSMUSG00000037347	0.0467	0.3502	0.0697	0.2684	-0.5498	-0.3387
ENSMUSG00000037348	-0.1800	0.6165	-0.0747	-0.7303	0.8006	-0.4518
ENSMUSG00000037351	0.3950	-0.0299	0.5002	-0.1576	-0.1072	0.0491
ENSMUSG00000037355	0.4255	-0.1961	0.5549	-0.1201	-0.7767	0.2754
ENSMUSG00000037361	0.0633	-0.3422	-0.1348	-0.2612	-0.4215	-0.2285
ENSMUSG00000037366	0.3499	0.1809	0.1454	-0.2427	-0.4971	-0.3695
ENSMUSG00000037369	0.0404	0.1853	0.4904	-0.6421	0.0742	0.0949
ENSMUSG00000037370	-1.3777	-0.3060	-0.8799	-1.1258	-1.2366	-1.1174
ENSMUSG00000037373	-0.0496	0.8404	-0.4370	-0.2006	-0.3338	0.0179
ENSMUSG00000037375	0.1378	0.0652	0.2243	0.3628	-0.2544	-0.0164
ENSMUSG00000037386	-0.7528	-0.6196	0.4311	-0.1019	-0.5971	0.2592
ENSMUSG00000037393	0.3704	-0.0345	0.0710	0.6128	0.1446	-0.1514
ENSMUSG00000037400	0.1767	0.2760	0.3379	0.4082	-0.2227	-0.1368
ENSMUSG00000037405	0.0496	0.6526	0.2402	0.7731	0.1728	0.4360
ENSMUSG00000037411	0.4698	0.2616	0.4904	-0.2742	-0.7594	0.2125
ENSMUSG00000037416	-0.4290	-0.3136	0.2513	0.0720	0.3871	0.2670
ENSMUSG00000037424	-0.1107	-0.0818	-0.2357	0.0701	0.3694	-0.1907
ENSMUSG00000037426	0.4970	0.0485	0.4374	-0.2979	-0.0341	-0.6602
ENSMUSG00000037428	-0.0592	-0.2764	-0.0328	-0.2226	-0.7907	-0.0628
ENSMUSG00000037434	-0.2904	-0.1411	0.2267	-0.1620	-0.4014	0.3836
ENSMUSG00000037440	0.3855	-0.0282	-0.6670	0.0933	0.3537	0.1518
ENSMUSG00000037470	-0.1074	0.0941	0.0856	0.5106	0.7148	0.0746
ENSMUSG00000037475	0.2608	0.1210	-0.6245	0.1870	-0.0663	-0.1648
ENSMUSG00000037486	-0.6710	0.3162	-0.0340	0.4886	0.1110	0.0786
ENSMUSG00000037487	0.0302	-0.1260	-0.4436	-0.6356	-0.0389	0.3133
ENSMUSG00000037509	-0.2872	0.7261	-0.3342	-0.2768	-0.2485	0.1816
ENSMUSG00000037514	-0.2559	0.3192	0.2349	-0.2096	0.2501	-0.0222
ENSMUSG00000037519	-0.7609	0.1241	0.4483	-0.5627	-0.1523	-0.0965
ENSMUSG00000037523	0.3211	0.3764	0.1404	-0.4826	-0.2846	0.1889
ENSMUSG00000037526	-0.4789	-0.3364	-0.2881	-0.1572	-0.4436	-0.2331
ENSMUSG00000037531	-0.0236	-0.0459	-0.5035	0.0155	-0.1153	0.2164
ENSMUSG00000037533	-0.4012	-0.0656	0.0435	0.0893	0.3253	0.0548
ENSMUSG00000037537	-0.6697	-0.6406	-0.3894	-1.0169	-1.8694	-1.1445
ENSMUSG00000037541	-0.8013	-0.2721	-0.0889	0.0039	-0.2594	-0.1093
ENSMUSG00000037542	0.0468	-0.2051	0.0729	0.0393	-0.0387	-0.0881
ENSMUSG00000037548	-0.3337	-0.2249	0.0703	-0.2976	0.6004	0.0558
ENSMUSG00000037563	-0.8717	0.2100	0.2012	-0.0248	0.3723	-0.1007
ENSMUSG00000037570	-0.2455	0.7194	0.3082	-0.2996	0.2602	-0.2686
ENSMUSG00000037573	0.3926	-0.5456	-0.5415	-0.6893	-0.1876	0.1677
ENSMUSG00000037577	0.8198	-0.1271	0.1443	0.3306	-0.4235	0.3621
ENSMUSG00000037578	-0.1229	-0.4000	-0.7636	0.1307	0.2995	0.4126
ENSMUSG00000037580	0.2777	0.4472	-0.7786	0.0619	-0.1133	-0.2986
ENSMUSG00000037583	-0.0166	-0.0657	-0.2400	-0.5134	0.3512	0.4929
ENSMUSG00000037601	0.2978	0.2952	0.2391	0.3517	-0.0128	0.2190
ENSMUSG00000037606	-0.2098	0.5043	-0.1535	0.1387	-0.1523	-0.3899
ENSMUSG00000037610	-0.5510	-0.1488	-0.1715	0.3753	-0.2753	-0.3988
ENSMUSG00000037624	-0.0237	-0.1249	-0.1392	-0.2011	-0.6081	0.1596
ENSMUSG00000037625	0.1407	-0.1883	-0.1147	-0.1058	-0.2409	-0.2481
ENSMUSG00000037643	0.2723	-0.2277	0.0366	-0.1355	-0.3836	0.6410
ENSMUSG00000037649	0.1956	0.2365	0.0901	-0.2697	-0.2350	-0.2482
ENSMUSG00000037652	-0.6113	-0.0304	0.2794	-0.0985	-0.1558	0.0398
ENSMUSG00000037660	0.1129	-0.3012	0.4203	-0.4325	0.2833	0.9964
ENSMUSG00000037664	-0.1711	0.2645	0.3632	0.3694	0.2330	-0.6497
ENSMUSG00000037679	0.2329	-0.0523	-0.2620	0.3942	-0.6946	0.7210
ENSMUSG00000037685	0.3657	-0.0535	-0.3031	0.0400	-0.0203	0.4385
ENSMUSG00000037703	-0.0687	0.1706	-0.4955	0.4928	-0.1078	0.1530
ENSMUSG00000037706	-1.0739	-0.5042	-0.8632	-1.0168	-1.2219	-0.8219
ENSMUSG00000037720	0.8843	1.1322	1.2395	0.7767	0.7443	1.5037
ENSMUSG00000037722	0.1475	-0.2617	0.3374	0.2365	0.2714	-0.0229
ENSMUSG00000037727	-0.2379	-0.2344	-0.0833	-0.1581	-0.2768	0.0356
ENSMUSG00000037740	-0.4023	-0.2028	0.2610	-0.0151	0.2095	-0.2170
ENSMUSG00000037742	-0.0119	0.4722	-0.0052	0.4805	-0.5143	0.0951
ENSMUSG00000037752	0.6250	0.5441	0.2201	0.4023	0.2141	-0.1115
ENSMUSG00000037759	0.5696	-0.0324	0.8740	0.1258	0.0525	-0.6892
ENSMUSG00000037761	-0.7600	0.4611	0.4491	-0.2334	-0.2622	0.5115
ENSMUSG00000037771	0.6348	0.3322	0.3495	0.0105	-0.3122	0.1719
ENSMUSG00000037772	-0.4260	0.0017	0.3033	-0.2048	-0.7872	-0.5592
ENSMUSG00000037780	-0.1633	0.6244	0.9436	0.0433	-0.1212	-0.0047
ENSMUSG00000037790	0.4469	-0.4476	0.2313	-0.1362	0.4658	-0.2020
ENSMUSG00000037797	-0.1612	0.0477	0.4058	0.3460	-0.2376	0.3933
ENSMUSG00000037798	0.7151	0.2094	-0.2962	-0.6032	-0.1212	0.5368
ENSMUSG00000037805	-0.2071	-0.5320	-0.1146	0.1763	-0.0447	-0.7308
ENSMUSG00000037815	0.2923	0.8797	1.0746	0.6461	1.3859	1.2660
ENSMUSG00000037820	-0.1259	-0.0205	0.3883	0.1594	0.2274	-0.2137
ENSMUSG00000037847	-0.2151	0.0252	0.0505	0.0887	0.3559	-0.2982
ENSMUSG00000037851	1.0110	1.5259	1.9602	2.2675	2.8774	2.5954
ENSMUSG00000037852	-0.3787	0.1172	0.5705	0.1738	-0.0205	-0.1452
ENSMUSG00000037860	-0.1875	-0.2354	0.2916	0.0262	0.1993	0.6243
ENSMUSG00000037868	0.2070	-0.2799	-0.7063	-0.3110	0.3315	0.4169
ENSMUSG00000037872	-0.2370	0.4604	0.1170	0.1132	-0.1810	-0.2835
ENSMUSG00000037876	0.3307	-0.1510	0.1467	0.6192	-0.2422	-0.5782
ENSMUSG00000037887	-0.1011	-0.0381	0.4208	0.8563	-0.2109	0.2403
ENSMUSG00000037894	0.0387	0.1431	-0.3448	0.0325	0.2561	0.0830
ENSMUSG00000037896	-0.2639	-0.4291	-0.0572	-0.4300	0.5260	0.2038
ENSMUSG00000037902	-0.0646	0.0504	0.0450	0.4345	0.7538	-0.0864
ENSMUSG00000037916	-0.5678	0.0830	-0.3824	0.5700	-0.1671	-0.7443
ENSMUSG00000037922	0.4334	-0.4189	-0.1130	0.1244	-0.0064	0.2854
ENSMUSG00000037924	-0.0952	0.3061	-0.1219	0.1137	0.0596	-0.0881
ENSMUSG00000037926	-0.3008	-0.1963	-0.3601	-0.1218	-0.3373	-0.0474
ENSMUSG00000037933	-0.4165	0.1305	0.4733	0.3788	-0.4489	0.3323
ENSMUSG00000037935	-0.2591	-0.0714	0.4114	-0.1449	0.6040	-0.3751
ENSMUSG00000037936	-0.0670	0.0906	0.2240	0.3603	-0.6798	0.1916
ENSMUSG00000037940	0.1601	-0.4715	0.1317	0.0557	0.0569	0.0252
ENSMUSG00000037944	-0.1700	0.4391	0.1706	0.0370	-0.5840	0.2099
ENSMUSG00000037946	0.3520	-0.2754	0.3175	0.3572	-0.2418	0.8390
ENSMUSG00000037974	-0.0933	0.1214	-0.2470	-0.8107	0.1760	-0.0688
ENSMUSG00000037989	0.0683	0.6099	-0.5620	0.0231	-0.1294	-0.0149
ENSMUSG00000037991	-0.0505	0.5228	0.1777	-0.5570	0.0434	0.6493
ENSMUSG00000037992	-0.5470	-0.1495	-0.0756	-0.6360	0.5377	0.2689
ENSMUSG00000037993	0.3326	0.4274	-0.7062	-0.1052	0.3435	-0.5614
ENSMUSG00000037999	-0.0795	-0.1323	-0.1841	-0.3865	0.1493	0.1685
ENSMUSG00000038007	0.0653	0.3983	0.2269	0.2843	-0.3870	-0.3927
ENSMUSG00000038011	0.2778	-0.2217	0.3703	0.0423	0.3794	0.0235
ENSMUSG00000038013	0.3474	-0.0027	-0.2740	-0.3023	-0.1237	-0.0186
ENSMUSG00000038023	-0.2967	0.5109	0.0661	-0.0055	-0.3969	-0.6797
ENSMUSG00000038026	0.2364	0.3852	0.6526	-0.7710	-0.0765	-0.3583
ENSMUSG00000038028	0.4430	0.4142	-0.2037	-0.1937	0.5716	-0.2325
ENSMUSG00000038037	-0.1222	0.1614	-0.0198	0.3246	-0.0221	-0.1217
ENSMUSG00000038039	-0.2401	0.3420	-0.5462	-0.2177	0.5518	0.4369
ENSMUSG00000038056	-0.4727	-0.5992	0.3272	0.0719	0.2654	-0.6503
ENSMUSG00000038057	0.8164	0.0902	-0.2088	0.4439	-0.3189	0.8493
ENSMUSG00000038058	0.4875	0.2729	-0.1081	0.1646	0.0196	0.2288
ENSMUSG00000038064	-0.5839	0.0014	-0.3045	0.1790	0.1807	0.3504
ENSMUSG00000038067	0.5793	-0.2920	-0.4201	-0.0253	-0.1829	0.0165
ENSMUSG00000038071	0.4117	0.3025	0.2375	-0.5075	-0.0798	-0.8594
ENSMUSG00000038072	-0.3080	-0.2293	-0.3594	0.1466	-0.2566	-0.3466
ENSMUSG00000038077	-0.0160	0.2229	-0.3470	0.7355	-0.4608	0.7394
ENSMUSG00000038084	0.2085	-0.2307	0.2278	-0.2145	0.0028	0.1498
ENSMUSG00000038086	-0.5168	-0.0354	-0.0192	0.0205	0.2356	-0.2992
ENSMUSG00000038092	-0.1403	-0.2066	-0.0646	-0.0872	-0.2701	0.3132
ENSMUSG00000038115	-0.2356	-0.4999	0.5385	0.1241	0.1306	-0.1684
ENSMUSG00000038119	0.7773	-0.3490	0.7869	0.2775	-0.2493	0.1494
ENSMUSG00000038128	0.5454	0.3140	-0.4206	-0.1761	0.0415	0.1040
ENSMUSG00000038146	-0.5844	-0.3262	-0.0030	0.2683	0.3959	0.2043
ENSMUSG00000038147	-0.5865	0.3610	-0.2067	0.3532	0.3355	-0.1779
ENSMUSG00000038148	0.0946	-0.4743	-0.5687	0.3449	-0.1320	-0.1562
ENSMUSG00000038155	0.6192	0.8580	1.0560	0.6281	1.0428	1.6687
ENSMUSG00000038160	0.2449	0.5098	-0.5525	0.0813	-0.6938	-0.1280
ENSMUSG00000038173	-0.1959	0.5148	0.0981	0.1051	0.3107	-0.4280
ENSMUSG00000038175	-0.0820	0.0034	-0.2407	-0.2626	-0.1247	-0.1573
ENSMUSG00000038179	0.2716	0.4401	-0.1812	-0.3588	-1.0681	0.5326
ENSMUSG00000038181	0.6203	-0.1298	-0.1859	0.7736	-0.1142	0.0686
ENSMUSG00000038188	-0.0352	0.6225	0.3419	0.3610	-0.1981	-0.1351
ENSMUSG00000038192	-0.6969	-0.7183	-0.6788	-0.8875	-1.6484	-1.2332
ENSMUSG00000038195	0.5818	0.1139	0.0336	-0.3611	-0.3249	0.0959
ENSMUSG00000038205	-0.0372	0.1012	0.1597	0.5234	-0.1203	-0.3906
ENSMUSG00000038208	-0.1583	0.0530	0.3961	0.3726	-0.0068	-0.0985
ENSMUSG00000038210	0.3795	0.3083	0.4020	-0.2791	0.0868	-0.2888
ENSMUSG00000038213	-0.3381	0.4899	0.1448	0.1430	-0.0127	-0.0929
ENSMUSG00000038216	0.5031	0.9943	1.5429	0.5044	1.6376	1.9129
ENSMUSG00000038224	-0.0260	-0.2940	-0.3026	0.4518	-0.0229	-0.3325
ENSMUSG00000038227	0.2984	-0.2155	-0.3078	0.0321	-0.1166	0.1807
ENSMUSG00000038235	0.3115	0.0142	-0.2965	-0.0290	-0.5275	0.5211
ENSMUSG00000038239	0.3924	-0.0350	0.2263	0.1743	-0.0860	-0.2563
ENSMUSG00000038240	-0.6111	-0.5618	0.3899	0.5934	0.5945	-0.8558
ENSMUSG00000038242	-0.1052	-0.1237	-0.1477	-0.2990	0.2445	0.0578
ENSMUSG00000038257	-0.2593	0.0901	-0.1385	-0.0428	0.5851	0.2520
ENSMUSG00000038259	-0.0289	-0.2392	-0.1417	0.1785	0.4925	0.3672
ENSMUSG00000038260	0.2664	-0.3630	-0.1067	0.1541	0.2042	-0.2488
ENSMUSG00000038264	-0.2196	-0.1854	0.4079	0.2350	-0.3378	-0.2243
ENSMUSG00000038274	-0.7289	0.4167	0.0788	-0.5008	0.2690	-0.2216
ENSMUSG00000038276	0.0762	-0.0033	-0.7946	0.6234	-0.0345	0.0571
ENSMUSG00000038290	-0.2050	-0.4933	-0.4505	0.2660	-0.0388	0.0877
ENSMUSG00000038295	0.0490	0.0734	-0.2690	-0.3888	-0.2604	0.4410
ENSMUSG00000038296	0.4412	0.0066	0.5637	0.4215	0.6546	-0.1093
ENSMUSG00000038299	0.2280	-0.4641	0.2234	0.0978	0.4938	-0.1819
ENSMUSG00000038300	-0.0874	0.0597	0.5263	0.0368	0.1615	-0.2722
ENSMUSG00000038312	0.5269	0.6620	0.0880	-0.0226	0.1716	0.2303
ENSMUSG00000038327	-0.6305	-0.7848	0.2426	-0.0656	-0.3290	0.1674
ENSMUSG00000038332	-0.1640	-0.2332	-0.7816	-1.1282	-1.1036	-0.8324
ENSMUSG00000038342	-0.4693	-0.1914	0.7378	0.2822	-0.0615	0.1711
ENSMUSG00000038349	0.1546	0.5829	0.3316	-0.2173	0.9612	-0.0794
ENSMUSG00000038357	0.0097	-0.9665	-0.5816	-0.1665	-0.7067	-0.1853
ENSMUSG00000038365	0.5451	0.2043	0.0585	0.1514	-0.0637	0.2385
ENSMUSG00000038372	1.3120	1.1677	1.5325	1.6238	1.5300	2.5201
ENSMUSG00000038374	0.1057	0.3381	0.0493	-0.2390	-0.1509	-0.0750
ENSMUSG00000038375	0.5857	-0.3083	-0.0767	-0.2841	-0.0640	0.1096
ENSMUSG00000038379	0.2624	-0.3426	0.4494	-0.0212	-0.1079	-0.3269
ENSMUSG00000038383	0.0073	-0.1937	0.7311	-0.0000	-0.1351	-0.7599
ENSMUSG00000038384	0.0413	0.0579	0.1346	-0.5529	0.0910	0.6623
ENSMUSG00000038387	0.5880	0.1066	0.1381	0.0730	0.3406	0.6621
ENSMUSG00000038388	-0.4373	-0.1869	-0.0183	-0.0728	-0.0036	0.1942
ENSMUSG00000038393	-0.1360	0.0943	0.2165	-0.2169	-0.1763	0.1776
ENSMUSG00000038398	0.1088	-0.1046	-0.0396	0.5188	0.0344	0.2519
ENSMUSG00000038403	-0.4897	-0.0489	0.4150	0.0401	-0.2029	-0.0746
ENSMUSG00000038416	0.0870	-0.1763	-0.1600	0.1850	0.2787	0.0136
ENSMUSG00000038417	-0.8010	-0.1115	0.3054	-0.5178	0.5308	-0.0660
ENSMUSG00000038418	-0.2208	0.1358	0.0788	-0.0290	-0.0863	-0.8134
ENSMUSG00000038425	0.5556	0.2090	0.4905	0.0861	-0.1705	0.6866
ENSMUSG00000038446	-0.1583	0.8942	-0.3432	0.0637	0.4983	0.3476
ENSMUSG00000038462	-0.0898	-0.0398	-0.2794	0.1614	-0.2486	0.4283
ENSMUSG00000038467	0.7066	-0.3166	-0.4636	-0.1831	0.0695	-0.2283
ENSMUSG00000038473	0.7767	0.1055	0.3082	0.0933	0.1022	0.4677
ENSMUSG00000038482	-0.3166	-0.4333	0.0345	0.7809	-0.6690	0.3896
ENSMUSG00000038485	0.7729	0.4262	0.8099	-0.0426	0.5909	-0.5390
ENSMUSG00000038486	-0.5868	-0.0338	-0.2608	-0.0642	0.8375	-0.2515
ENSMUSG00000038489	0.0474	0.3624	0.0814	-0.2633	-0.1962	-0.7998
ENSMUSG00000038496	0.0166	-0.4926	0.0707	-0.0412	0.0660	-0.2281
ENSMUSG00000038508	0.2934	0.1422	0.5709	0.4060	-0.0961	-0.1529
ENSMUSG00000038517	0.2427	-0.1479	0.1407	-0.4949	-0.1991	-0.2947
ENSMUSG00000038518	-0.1953	-0.2258	0.0520	0.0223	-0.0220	0.0926
ENSMUSG00000038520	0.1234	0.1353	-0.2498	-0.2618	-0.4492	-0.2364
ENSMUSG00000038521	0.1184	-0.0749	-0.2427	0.3555	-0.4921	-0.2220
ENSMUSG00000038526	0.2066	0.0829	-0.2241	-0.0295	-0.0512	0.0251
ENSMUSG00000038537	-0.1110	-0.3178	-0.2207	-0.2588	-0.1135	0.0049
ENSMUSG00000038541	0.2450	-0.5002	-0.3099	-0.0616	0.1243	-0.3399
ENSMUSG00000038545	-0.4135	-0.4664	-0.1084	-0.4016	-0.0591	0.0661
ENSMUSG00000038563	-0.2922	-0.3726	0.1093	0.1413	0.0510	0.3445
ENSMUSG00000038567	0.4094	-0.0338	-0.4652	0.0625	0.2335	-0.5510
ENSMUSG00000038569	-0.5518	-0.4737	0.0869	0.5082	0.3700	-0.2286
ENSMUSG00000038580	0.8139	0.6305	0.8871	1.0485	1.0749	2.2226
ENSMUSG00000038583	-0.2385	-0.4314	0.1654	-0.0469	0.0181	0.2756
ENSMUSG00000038600	0.1278	-0.1841	-0.2841	0.5029	-0.3416	0.6826
ENSMUSG00000038607	-0.4380	-0.5607	-1.0187	-0.8942	-0.6196	-1.6786
ENSMUSG00000038612	0.4863	-0.8776	0.1375	-0.0050	-0.2571	-0.3756
ENSMUSG00000038622	0.3863	0.4500	-0.4604	0.5087	-0.4483	-0.2874
ENSMUSG00000038628	-0.3334	0.0246	0.1888	0.3989	0.4395	0.3023
ENSMUSG00000038633	-1.3768	-0.9954	-1.5054	-1.7684	-2.7328	-2.5539
ENSMUSG00000038641	0.9551	1.1361	1.3070	2.3925	1.6746	3.1308
ENSMUSG00000038642	-0.4634	0.2524	0.0044	0.2405	-0.0953	-0.2619
ENSMUSG00000038644	0.7130	0.0254	-0.2473	-0.0678	0.2240	0.4842
ENSMUSG00000038648	0.0235	0.2676	0.7418	-0.4212	-0.0157	-0.0350
ENSMUSG00000038656	-0.1345	-0.2356	-0.0668	0.0375	-0.3757	0.0932
ENSMUSG00000038664	0.1363	0.6065	-0.1214	-0.5794	-0.3959	0.2497
ENSMUSG00000038665	-0.1436	-0.1487	-0.4737	-0.3247	-0.1242	0.2759
ENSMUSG00000038668	0.2337	0.0041	0.0832	-0.1110	-0.0525	-0.3348
ENSMUSG00000038670	0.1914	0.2384	-0.2267	-0.0288	-0.0765	0.6069
ENSMUSG00000038676	0.1453	-0.5745	0.1613	-0.0772	-0.5904	-0.2933
ENSMUSG00000038690	1.1588	0.7448	1.1729	1.3495	0.7667	1.5991
ENSMUSG00000038696	-0.1447	-0.5232	0.4482	0.5868	0.3278	0.4676
ENSMUSG00000038697	-0.1959	0.1721	-0.1967	0.1530	0.0774	0.1240
ENSMUSG00000038702	-0.3023	-0.0466	0.4640	0.4560	-0.3987	-0.2926
ENSMUSG00000038704	0.0463	-0.5584	0.3267	-0.2186	0.2418	0.4835
ENSMUSG00000038717	0.0408	-0.7839	-0.0662	-0.3265	0.2431	-0.1858
ENSMUSG00000038718	0.3152	0.2746	0.4788	-0.0251	0.6771	0.3081
ENSMUSG00000038722	-0.1251	0.2862	-0.4249	0.4594	0.4558	-0.4458
ENSMUSG00000038732	0.0473	0.3397	-0.6420	0.4984	0.1061	0.3617
ENSMUSG00000038738	-0.2404	-0.0402	-0.3981	-0.4066	0.0963	0.4095
ENSMUSG00000038740	0.1198	0.6264	0.3699	-0.0710	-0.0293	0.2322
ENSMUSG00000038745	0.2551	0.1299	-0.4547	0.4243	0.2318	0.5555
ENSMUSG00000038754	-0.5946	0.0763	-0.6535	-0.1510	0.1694	0.2950
ENSMUSG00000038759	-0.0617	-0.1241	-0.6856	-0.3020	0.2792	0.1130
ENSMUSG00000038760	-0.0790	-0.1036	0.1266	-0.4316	1.1907	0.4247
ENSMUSG00000038768	1.0471	1.2535	1.8976	2.3521	3.1376	2.0009
ENSMUSG00000038770	-0.3890	-0.0508	0.0731	-0.7278	-0.0153	-0.7773
ENSMUSG00000038773	-0.3799	0.1795	0.7805	0.3267	0.3796	-0.0791
ENSMUSG00000038776	-0.4014	-0.0180	0.0626	0.1861	-0.1839	-0.0343
ENSMUSG00000038777	0.3987	-0.5856	0.1326	0.2038	-0.3467	0.1792
ENSMUSG00000038780	-0.4594	0.4008	0.6990	-0.5221	-0.1357	-1.0472
ENSMUSG00000038784	0.4609	0.0895	0.1427	0.5405	-0.2037	0.5629
ENSMUSG00000038793	0.4315	-0.2600	0.1874	0.0848	0.6600	-0.7432
ENSMUSG00000038811	0.2473	0.4300	0.6067	-0.3563	-0.0794	-0.0651
ENSMUSG00000038838	1.2113	1.4304	1.5535	1.9280	2.1364	2.5086
ENSMUSG00000038840	0.2133	-0.4207	-0.0531	0.0266	0.5105	0.9678
ENSMUSG00000038843	0.0715	0.1836	-0.4372	-0.0815	-0.2723	0.4307
ENSMUSG00000038844	-0.4193	0.6657	0.7829	0.2386	0.1879	0.2889
ENSMUSG00000038845	-0.0243	0.6930	0.3960	-0.2269	0.0857	-0.0494
