#geneID	T00h	T02h	T06h	T12h	T18h	T24h
ENSMUSG00000026648	-0.4942	-0.0792	0.1219	0.0206	0.4812	0.1128
ENSMUSG00000026670	-0.3965	-0.5725	0.1003	-0.4431	-0.5688	0.0339
ENSMUSG00000026698	0.2842	0.1084	0.0548	0.5246	0.4017	-0.3205
ENSMUSG00000026709	1.0658	1.6969	2.4129	1.7857	2.5445	1.7431
ENSMUSG00000026725	0.1469	0.4114	0.0210	0.2492	-0.1653	0.3731
ENSMUSG00000026726	-0.1355	-0.1445	-0.0398	0.0097	-0.0075	0.2999
ENSMUSG00000026750	-0.8543	-0.2807	-0.3501	0.5444	0.3847	-0.1171
ENSMUSG00000026766	1.0235	1.6790	1.8721	2.4890	2.5127	2.7141
ENSMUSG00000026771	-0.2720	-0.4595	-0.4609	-0.4367	0.3964	-0.2873
ENSMUSG00000026782	-0.3618	-0.1203	-0.0333	-0.0757	0.0601	-0.1656
ENSMUSG00000026798	0.2000	0.1227	0.0497	-0.1032	0.3080	-0.6287
ENSMUSG00000026827	0.0191	-0.4406	0.1221	0.5186	0.4732	0.0826
ENSMUSG00000026837	-0.5454	0.1359	-0.4970	0.2353	0.3485	-0.7347
ENSMUSG00000026853	-0.0969	-0.3337	-0.5563	0.4681	-0.2608	-0.2454
ENSMUSG00000026864	-0.1817	-0.1038	-0.3894	-0.2137	-0.1307	-0.6540
ENSMUSG00000026873	0.3125	-0.0786	-0.1113	0.3086	0.0785	-0.3705
ENSMUSG00000026875	-0.4628	-0.0354	-0.0596	0.2100	0.4648	-0.0355
ENSMUSG00000026879	0.1398	0.1782	-0.1059	0.1042	-0.6866	-0.0523
ENSMUSG00000026930	0.5265	0.1409	-0.2433	-0.2274	-0.5487	-0.1582
ENSMUSG00000026981	-0.2641	0.0484	-0.2687	0.1577	0.2664	-0.5108
ENSMUSG00000026994	-0.0396	0.0328	0.6944	0.7085	0.1235	-0.1118
ENSMUSG00000026999	-0.0273	0.2979	-0.5004	-0.1512	-0.3521	-0.1525
ENSMUSG00000027004	-0.3781	0.9540	-0.1597	-0.1124	0.2908	-0.4221
ENSMUSG00000027006	0.3974	-0.3475	-0.0432	0.1439	-0.0635	0.4056
ENSMUSG00000027009	-0.0761	-0.0715	-0.5996	-0.5641	-0.4089	-0.2543
ENSMUSG00000027011	0.3891	0.5405	0.1266	-0.1758	-0.0100	-0.1243
ENSMUSG00000027070	-0.0632	-0.4387	-0.4355	-0.3323	-0.7462	0.1608
ENSMUSG00000027071	0.2415	0.3010	0.3002	-0.0305	-0.5965	0.5215
ENSMUSG00000027078	-0.3312	-0.4448	0.1996	-0.3175	-0.1287	0.1960
ENSMUSG00000027107	-0.3879	0.7635	-0.1068	0.2586	0.3086	-0.9396
ENSMUSG00000027120	-0.4639	-0.0150	-0.3027	0.1694	-0.2041	-0.2028
ENSMUSG00000027133	0.1014	-0.1498	0.1088	0.2477	0.4986	0.5423
ENSMUSG00000027177	-0.2109	0.1985	0.6742	0.3713	-0.0497	0.0037
ENSMUSG00000027199	0.2460	-0.3027	0.0690	-0.1667	0.3379	0.1026
ENSMUSG00000027248	-0.3954	-0.1104	0.1349	-0.5706	-0.2509	-0.0827
ENSMUSG00000027273	0.7306	-0.0503	0.3788	-0.2354	0.4982	-0.1475
ENSMUSG00000027293	-0.2361	-0.1636	0.2230	-0.0331	0.0979	-0.2633
ENSMUSG00000027305	-0.0254	-0.2724	0.3000	0.2077	-0.1342	0.1628
ENSMUSG00000027322	0.7010	0.1246	-0.5337	0.2895	-0.2966	-0.5899
ENSMUSG00000027332	0.5143	0.8827	0.8365	1.4417	1.0904	1.1984
ENSMUSG00000027333	0.3236	-0.3129	-0.1555	0.0703	-0.0232	-0.1927
ENSMUSG00000027339	-0.2679	-0.4440	-0.3535	0.3628	-0.0091	-0.1028
ENSMUSG00000027357	0.1433	0.1119	-0.3457	0.8528	0.4496	0.9129
ENSMUSG00000027360	-0.1506	0.1857	-0.4568	-0.2657	-0.4723	-0.6775
ENSMUSG00000027365	0.1726	0.1572	0.0079	-0.8712	0.2437	0.0825
ENSMUSG00000027374	0.8218	1.7562	2.2293	1.6062	2.3745	2.6996
ENSMUSG00000027379	-0.4119	0.5433	0.3450	0.0108	0.0950	-0.2632
ENSMUSG00000027384	0.0873	-0.4514	0.0946	-0.2228	0.3391	-0.0763
ENSMUSG00000027398	-0.1851	-0.3756	-0.2903	0.4490	-0.2330	0.3882
ENSMUSG00000027401	0.3987	-0.0642	0.1428	-0.0948	0.1134	-0.2151
ENSMUSG00000027411	0.3101	0.0192	-0.3344	-0.2027	-0.2406	-0.5033
ENSMUSG00000027433	0.2358	-0.1921	-0.4547	-0.2658	0.5165	0.0609
ENSMUSG00000027475	-0.6641	0.0923	0.3112	0.0788	-0.0560	0.2868
ENSMUSG00000027509	0.0202	-0.1161	0.0987	0.3534	-0.0272	-0.4288
ENSMUSG00000027566	-0.4676	0.0509	-0.5410	-0.2621	0.5049	0.0047
ENSMUSG00000027570	-0.3486	-0.2032	0.5433	0.3088	0.4703	-0.4206
ENSMUSG00000027575	-0.0031	0.1656	-0.1700	0.6078	-0.2263	-0.1202
ENSMUSG00000027584	0.1630	-0.4342	0.3882	-0.6850	0.0607	-0.2547
ENSMUSG00000027596	0.3240	-0.0009	-0.0059	-0.1362	-0.2628	0.2082
ENSMUSG00000027597	0.1094	-0.3938	0.5802	-0.3607	-0.0538	0.2111
ENSMUSG00000027602	0.1771	-0.0480	0.0453	0.2326	0.4960	-0.4600
ENSMUSG00000027611	0.0314	-0.1755	0.2547	-0.3261	0.3046	0.5106
ENSMUSG00000027613	-0.3474	0.4830	-0.0306	-0.0647	0.2652	0.3168
ENSMUSG00000027646	-0.4366	-1.0393	-0.9178	-1.1088	-1.0986	-2.0567
ENSMUSG00000027663	-0.1389	0.4018	-0.5918	0.4195	-0.3852	-0.1342
ENSMUSG00000027678	0.5217	-0.2068	-0.1448	-0.2433	0.5087	-0.0928
ENSMUSG00000027690	0.6517	-0.4369	-0.5361	0.2435	-0.6177	0.4316
ENSMUSG00000027718	0.4355	-0.3351	0.2789	-0.1601	0.4949	0.5263
ENSMUSG00000027737	-0.2282	-0.8590	-0.5079	0.1722	-0.8153	-0.3390
ENSMUSG00000027748	0.5042	0.0229	0.2321	-0.0661	0.2553	-0.1379
ENSMUSG00000027752	-0.5762	-0.0687	-0.3487	-0.2439	-0.2243	0.4053
ENSMUSG00000027770	-1.0989	0.0593	0.0957	0.2859	-0.0161	0.0892
ENSMUSG00000027776	0.0758	-0.0471	-0.0126	0.1012	-0.2500	0.6573
ENSMUSG00000027854	-0.3003	0.3041	0.1800	0.0914	0.7384	0.4197
ENSMUSG00000027857	-0.4592	0.4821	0.1103	-0.1022	0.0377	0.1161
ENSMUSG00000027875	0.7289	0.6217	1.6722	2.1422	2.4174	1.6396
ENSMUSG00000027890	-0.2697	0.2371	-0.8470	0.2708	-0.1952	-0.4200
ENSMUSG00000027908	0.4099	-0.2529	0.0849	-0.0816	0.0689	0.3118
ENSMUSG00000027919	-0.2596	0.6809	0.0386	0.2455	-0.3826	-0.0546
ENSMUSG00000027932	0.2750	-0.0347	0.1670	0.5017	-0.3754	0.3388
ENSMUSG00000027938	0.3929	-0.1741	-0.1298	0.3498	-0.0659	0.3476
ENSMUSG00000027940	-0.5120	0.2199	-0.3612	0.4607	-0.2481	0.0050
ENSMUSG00000027952	-1.8692	-1.2573	-2.2932	-2.3101	-1.8954	-2.5359
ENSMUSG00000027984	0.1734	-0.0687	0.1975	0.2740	-0.6177	-0.3044
ENSMUSG00000027985	0.2161	-0.0502	0.2219	0.2582	0.0330	-0.2652
ENSMUSG00000027995	0.1764	-0.4297	0.3419	-0.3152	-0.0999	-0.3907
ENSMUSG00000028004	0.4607	0.5865	-0.1407	-0.1015	-0.0944	0.2162
ENSMUSG00000028010	-0.2912	0.2930	-0.1346	-0.5446	0.0452	0.2817
ENSMUSG00000028011	0.6450	0.3415	0.3731	-0.4006	-0.0196	0.3139
ENSMUSG00000028017	0.5751	0.6775	0.3188	0.6333	0.3664	0.2841
ENSMUSG00000028059	-0.5030	0.2154	0.4834	0.1878	0.2428	-0.1123
ENSMUSG00000028063	-0.0228	0.3427	0.0580	0.2328	0.3812	-0.2482
ENSMUSG00000028081	1.4080	1.3897	1.7680	2.1738	3.0575	2.7715
ENSMUSG00000028085	1.7390	1.7752	1.9646	2.3920	2.4593	3.3460
ENSMUSG00000028086	-0.2864	-0.1679	-0.2201	-0.1367	0.1555	-0.7474
ENSMUSG00000028088	-0.3442	0.0975	0.5747	0.1670	-0.7610	0.0290
ENSMUSG00000028104	0.8031	-0.3072	0.4877	0.0870	0.3222	0.3974
ENSMUSG00000028107	0.8877	1.8747	1.9905	1.8898	2.3438	2.6039
ENSMUSG00000028116	0.2802	0.0704	-0.5251	-0.1166	0.3150	-0.0787
ENSMUSG00000028138	-0.3607	0.1860	-0.2724	-0.3483	0.2744	-0.1015
ENSMUSG00000028163	0.3232	0.0522	-0.4695	-0.0913	0.1561	-0.1237
ENSMUSG00000028217	-0.0954	0.3668	0.3866	-0.5374	-0.3943	-0.3904
ENSMUSG00000028234	1.0790	1.2538	1.6531	2.0465	2.1819	2.6409
ENSMUSG00000028292	1.1495	1.4786	1.3669	1.7649	2.4419	2.8793
ENSMUSG00000028300	0.1840	-0.2049	0.2420	0.0452	0.5399	-0.0983
ENSMUSG00000028310	-0.1194	-0.7825	-0.2802	-0.1785	0.1391	0.5146
ENSMUSG00000028322	-0.4703	0.2501	-0.7348	0.3024	-0.3308	0.3758
ENSMUSG00000028357	-0.3663	-0.3893	0.1819	0.0317	-0.1798	0.0340
ENSMUSG00000028381	-0.1532	-0.3517	0.0672	-0.5707	0.7825	0.1636
ENSMUSG00000028399	-0.0647	-0.0182	-0.4125	-0.0101	0.2248	-0.1672
ENSMUSG00000028402	-0.3205	0.2328	0.1116	0.2946	0.0369	0.0010
ENSMUSG00000028405	-0.7643	0.5583	0.4754	0.2606	0.2393	-0.2589
ENSMUSG00000028411	0.3647	-0.0371	0.3019	0.5057	-0.5578	-0.4401
ENSMUSG00000028413	1.9908	1.5414	2.1490	2.0744	2.3017	2.2141
ENSMUSG00000028414	1.2033	1.1839	1.7999	2.4805	2.2540	2.7078
ENSMUSG00000028426	0.1821	-0.3406	0.2998	0.1312	-0.1819	-0.0189
ENSMUSG00000028427	-0.5114	-0.6862	-0.5011	-0.5459	-1.2226	-1.5215
ENSMUSG00000028430	0.2258	-0.9799	-0.5762	-0.0860	0.4182	-0.0758
ENSMUSG00000028434	0.1807	-0.1456	-0.4219	0.3206	-0.3259	0.0895
ENSMUSG00000028454	-0.0856	0.1586	0.1072	-0.7444	0.2763	0.0893
ENSMUSG00000028496	0.9183	1.1121	0.7137	0.6855	0.9616	1.0452
ENSMUSG00000028497	0.3078	0.3661	-0.3889	0.1251	0.1846	-0.1943
ENSMUSG00000028530	-0.6310	-0.4289	-1.0466	-1.1466	-1.1532	-1.2619
ENSMUSG00000028538	-1.5224	-1.4792	-1.7030	-1.6946	-2.6423	-2.4109
ENSMUSG00000028541	1.7109	1.2205	2.2012	2.1157	2.7725	2.4398
ENSMUSG00000028558	-0.6535	-0.3625	-0.5683	-0.1514	0.2294	-0.2385
ENSMUSG00000028560	0.4753	0.5555	0.8375	0.9021	0.4853	0.8835
ENSMUSG00000028577	-0.7939	-1.4225	-0.3866	-1.1832	-0.7308	-1.3715
ENSMUSG00000028580	0.7302	-0.3495	0.4316	-0.1145	-0.4183	-0.0301
ENSMUSG00000028614	0.2321	0.6541	0.0020	-0.1440	0.1189	0.2581
ENSMUSG00000028621	0.3777	-0.3176	-0.0827	-0.9454	0.1747	-0.2957
ENSMUSG00000028622	1.6144	2.2997	1.7891	1.4715	2.7345	2.6693
ENSMUSG00000028633	-0.0266	-0.2786	0.3720	-0.0694	0.4401	-0.1128
ENSMUSG00000028645	0.9783	0.2181	0.5210	0.0565	-0.5896	-0.0264
ENSMUSG00000028670	-0.2275	-0.1671	0.2879	-0.2849	0.6683	0.3446
ENSMUSG00000028672	0.0803	0.3567	0.1343	-0.0916	-0.3547	-0.3371
ENSMUSG00000028678	0.4904	-0.1182	0.4300	-0.3882	-0.1323	-0.5238
ENSMUSG00000028681	0.0902	-0.0676	0.3506	-0.2350	-0.6245	-0.0269
ENSMUSG00000028700	0.0177	0.0302	-0.4234	0.0026	-0.1194	0.1308
ENSMUSG00000028708	-0.0783	0.0590	-0.0116	-0.9838	-0.4659	0.6562
ENSMUSG00000028712	0.2481	0.3091	-0.2557	-0.2698	-0.0237	0.1096
ENSMUSG00000028747	0.2294	0.0307	0.1830	-0.1489	0.0950	-0.0141
ENSMUSG00000028749	0.0247	0.2654	0.1484	-0.2932	0.5753	-0.1522
ENSMUSG00000028758	0.2782	-0.6501	-0.4691	0.0498	0.2034	0.1519
ENSMUSG00000028789	0.1102	-0.9753	0.1382	-0.2642	-0.4847	-0.2404
ENSMUSG00000028811	0.1265	1.3004	1.6432	2.3828	2.2202	2.0811
ENSMUSG00000028838	0.8084	0.0446	-0.0651	-0.3190	-0.1005	0.1326
ENSMUSG00000028861	-1.5386	-1.8676	-2.7660	-2.6383	-2.5947	-2.4842
ENSMUSG00000028863	0.4168	-0.0084	0.1735	0.1422	-0.3864	0.1899
ENSMUSG00000028864	-0.0895	-0.0847	-0.2792	0.2189	0.2815	0.5240
ENSMUSG00000028869	-0.5910	-0.3179	-0.4008	-1.1087	-1.5107	-1.3627
ENSMUSG00000028894	0.3409	-0.1582	-0.0818	-0.3055	0.1164	-0.0702
ENSMUSG00000028910	-0.7249	-0.5954	-1.2678	-0.7111	-1.7364	-1.5788
ENSMUSG00000028927	-0.6644	0.1751	-0.3014	0.3592	0.3483	0.2607
ENSMUSG00000028936	0.8743	1.4773	1.6271	2.0431	2.3815	3.0091
ENSMUSG00000028946	0.1640	-0.5565	0.3926	-0.3083	0.0411	-0.1488
ENSMUSG00000028950	0.4248	-0.2965	-0.4761	0.6991	0.0548	-0.3949
ENSMUSG00000028965	0.3659	0.2623	-0.0396	0.0419	-0.1293	-0.3120
ENSMUSG00000028970	-0.3378	0.2054	-0.3913	0.2256	-0.6955	0.1270
ENSMUSG00000028972	-0.3842	0.3470	-0.3179	-0.0910	0.0914	0.0169
ENSMUSG00000028974	-0.3009	0.0708	0.2808	-0.3525	-0.0044	0.1796
ENSMUSG00000028979	0.1136	-0.3888	-0.1803	-0.1118	0.0646	0.5388
ENSMUSG00000029019	0.0138	-0.5189	0.7268	0.4452	0.1025	0.0431
ENSMUSG00000029055	0.4810	1.1487	0.4574	0.7904	1.7452	1.0801
ENSMUSG00000029059	-0.0417	0.3352	0.0245	-0.3932	0.3399	-0.5693
ENSMUSG00000029084	0.3869	0.3153	-0.1455	-0.0542	0.1613	0.5569
ENSMUSG00000029108	-0.0242	0.2646	-0.0434	0.3180	-0.2785	-0.0048
ENSMUSG00000029125	-0.4042	0.3261	0.0449	0.3070	0.1959	0.0971
ENSMUSG00000029135	0.4680	-0.1329	-0.1471	0.1764	0.1938	0.2949
ENSMUSG00000029173	-1.5646	-1.4149	-1.3246	-1.6569	-2.5938	-2.6995
ENSMUSG00000029186	0.9661	0.1246	-0.2534	0.1324	0.2328	-0.0820
ENSMUSG00000029203	0.2787	0.6445	-0.2054	0.0574	0.3891	-0.0501
ENSMUSG00000029211	0.0709	0.8068	-0.2282	0.2870	-0.3818	-0.4590
ENSMUSG00000029212	0.2032	0.0806	-0.3460	-0.0349	-0.2336	-0.0243
ENSMUSG00000029217	-0.0639	0.1089	-0.0257	-0.3951	-0.4500	0.2504
ENSMUSG00000029231	-0.6828	-0.4223	-0.3014	0.1947	0.5896	0.2781
ENSMUSG00000029236	-0.4903	-0.0682	0.4705	0.2001	0.2954	0.0328
ENSMUSG00000029268	-0.0264	-0.0462	-0.1741	-0.1280	-0.1496	0.2028
ENSMUSG00000029299	-0.4082	0.3123	0.2191	0.4618	-0.0218	0.3708
ENSMUSG00000029306	0.0673	0.1869	-0.0989	-0.0461	-0.0506	-0.2169
ENSMUSG00000029330	0.0011	0.3676	0.2776	-0.2100	0.1501	-0.2546
ENSMUSG00000029334	0.1445	0.0523	0.0828	0.1878	-0.1647	0.3992
ENSMUSG00000029337	0.3933	-0.3409	-0.3797	0.0919	0.1926	-0.5418
ENSMUSG00000029338	-0.0582	0.4412	0.1301	0.0183	-0.2588	0.2822
ENSMUSG00000029370	-0.0515	-0.2852	0.3415	0.1481	0.2989	1.0331
ENSMUSG00000029371	0.5566	0.3524	-0.2345	-0.2574	0.1980	0.1050
ENSMUSG00000029394	0.0751	0.1286	0.1136	0.4002	0.0625	-0.1548
ENSMUSG00000029426	0.1412	0.0249	0.2238	0.0237	-0.2618	0.3223
ENSMUSG00000029433	-0.0484	0.0047	0.0579	0.2499	-0.1070	0.1162
ENSMUSG00000029436	-0.1506	-0.2698	-0.0204	-0.7446	0.0027	-0.0877
ENSMUSG00000029437	0.2545	-0.3488	-0.3669	-0.1443	-0.1236	0.0708
ENSMUSG00000029445	0.1145	0.0284	-0.2134	-0.6899	-0.3197	-0.2312
ENSMUSG00000029455	0.3317	-0.4032	0.0608	-0.3672	0.3386	0.1168
ENSMUSG00000029471	-0.3753	0.7071	-0.0447	0.0139	1.0656	0.0658
ENSMUSG00000029486	-0.7091	-1.3699	-1.2411	-1.2845	-2.6079	-2.1402
ENSMUSG00000029512	-0.1716	0.3353	-0.4047	-0.0549	-0.7782	0.0005
ENSMUSG00000029521	-0.3495	-0.3119	0.4131	0.2641	-0.6770	0.0690
ENSMUSG00000029538	-0.0386	-0.5216	0.0170	0.0654	-0.1232	-0.1631
ENSMUSG00000029545	-0.2549	0.0071	-0.0478	0.0070	-0.2609	-0.2463
ENSMUSG00000029575	1.5371	1.2227	1.3421	2.6321	2.3679	2.3982
ENSMUSG00000029577	0.3788	0.1124	0.2973	0.0599	0.1131	-0.1418
ENSMUSG00000029603	0.3188	-0.6322	-0.0714	0.1199	-0.0820	-0.3279
ENSMUSG00000029614	0.8647	2.0947	1.6570	1.8944	2.6821	1.7159
ENSMUSG00000029622	-0.1902	-0.0563	0.1772	-0.1111	-0.7560	-0.6754
ENSMUSG00000029625	-0.6935	0.2301	-0.4187	0.7213	0.0762	-0.2982
ENSMUSG00000029647	-0.3121	0.3323	-0.5205	0.5607	-0.2932	-0.3954
ENSMUSG00000029678	-0.2007	-0.5075	-0.1808	0.1880	-0.1602	-0.0021
ENSMUSG00000029680	-0.2801	0.4161	-0.1838	0.5641	0.0524	-0.6484
ENSMUSG00000029684	0.1129	0.0493	-0.1742	-0.0844	-0.0597	0.3161
ENSMUSG00000029711	0.3331	0.2295	-0.3978	0.0238	0.0698	-0.0729
ENSMUSG00000029712	-0.4062	-0.0383	-0.5722	-1.3471	-1.5581	-0.7737
ENSMUSG00000029716	0.4457	-0.0339	-0.7348	0.0046	0.4685	-0.2659
ENSMUSG00000029755	0.3969	-0.5959	0.2724	-0.5423	0.2377	0.3908
ENSMUSG00000029763	-0.1778	0.7997	0.4221	0.2126	0.0053	-0.2006
ENSMUSG00000029772	0.2667	0.1357	-0.0601	0.1090	-0.1001	-0.4276
ENSMUSG00000029776	-0.2444	-0.5355	0.4711	-0.1811	-0.1433	0.0305
ENSMUSG00000029777	0.7719	1.5995	1.9860	1.7600	1.9534	3.1420
ENSMUSG00000029778	-0.1534	-0.3399	0.1723	0.3781	0.4986	-0.2487
ENSMUSG00000029821	0.1444	0.2667	-0.6506	0.0981	-0.1065	-0.0691
ENSMUSG00000029911	0.5943	-0.5431	-0.2382	-0.3808	0.0883	0.3758
ENSMUSG00000029918	1.3761	1.6990	1.7968	2.2892	2.2148	2.6031
ENSMUSG00000029919	-0.1289	-0.1469	-0.1563	0.4809	0.6002	0.6493
ENSMUSG00000029925	0.1459	0.1432	-0.8628	-0.3498	-0.3619	-0.6981
ENSMUSG00000029992	-1.0300	0.2803	-0.1985	-0.4262	-0.5878	-0.4092
ENSMUSG00000029998	1.3769	1.1768	1.7633	1.6302	1.8094	2.6647
ENSMUSG00000030034	0.1092	-0.4673	-0.3718	0.6647	0.1622	-0.2150
ENSMUSG00000030037	0.9827	1.7837	2.0583	2.0507	1.4400	2.2701
ENSMUSG00000030045	-0.6668	-1.3295	-1.9227	-1.9701	-2.3441	-2.7778
ENSMUSG00000030056	-0.2107	-0.3210	-0.2844	0.0571	0.2029	0.0148
ENSMUSG00000030108	0.1578	0.0093	-0.3959	-0.8959	0.6514	0.6408
ENSMUSG00000030110	0.3096	-0.2501	-0.2197	0.5177	0.2726	0.6000
ENSMUSG00000030165	-0.1292	-0.0989	-0.1009	0.5643	-0.3184	-0.1923
ENSMUSG00000030166	0.0656	-0.2378	-0.1066	-0.1229	0.0555	0.3900
ENSMUSG00000030168	0.0684	-0.0052	-0.1241	-0.0342	0.2076	0.3225
ENSMUSG00000030189	-0.1086	0.6779	0.7333	-0.1589	0.2047	-0.2469
ENSMUSG00000030209	-0.0300	-0.7986	0.0211	0.2355	-0.0871	0.1038
ENSMUSG00000030220	0.2160	0.2154	0.5115	0.1191	0.1431	0.3136
ENSMUSG00000030225	-0.1828	-0.2690	0.3311	-0.2629	-0.2827	0.3507
ENSMUSG00000030230	-0.0888	-0.4772	-0.1265	-0.5499	-0.2165	0.0135
ENSMUSG00000030249	0.2086	-0.1452	0.0693	0.5694	0.2955	0.1562
ENSMUSG00000030256	0.0027	-0.2477	-0.5034	0.2043	-0.0481	-0.2086
ENSMUSG00000030268	0.0218	-0.0647	-0.5234	0.3596	-0.1901	0.0640
ENSMUSG00000030278	0.0751	-0.0450	0.0079	0.2471	0.0004	-0.2348
ENSMUSG00000030282	-0.7084	-0.2784	-0.6801	0.4173	-0.7231	-0.2236
ENSMUSG00000030283	-0.4973	0.0391	-0.1805	-0.1343	0.1082	0.1887
ENSMUSG00000030302	0.5654	0.1177	0.1539	0.5178	-0.2957	-0.0432
ENSMUSG00000030303	0.5226	-0.0556	0.0169	0.3779	0.3654	-0.1522
ENSMUSG00000030335	1.4877	1.9227	1.9786	1.7220	2.4311	2.9992
ENSMUSG00000030364	-0.4432	0.1877	-0.9784	0.1738	-0.1797	-0.1587
ENSMUSG00000030423	0.1311	0.2921	0.1629	-0.0862	0.2627	-0.2844
ENSMUSG00000030432	0.8840	1.5049	1.2854	2.2534	2.1377	2.1679
ENSMUSG00000030435	-0.3246	0.1429	-0.6051	-0.2258	0.6569	0.0936
ENSMUSG00000030447	-0.2844	-0.1628	-0.2336	-0.1133	-0.1391	0.0184
ENSMUSG00000030468	0.1096	-0.2048	0.1275	0.1378	-0.7275	0.2925
ENSMUSG00000030493	-0.0625	-0.0094	0.4505	0.1777	0.2043	-0.7883
ENSMUSG00000030515	-0.2246	0.0655	0.3160	-0.7634	-0.3452	-0.2074
ENSMUSG00000030539	-0.4801	-0.2434	-0.3202	0.0613	-0.1373	-0.0887
ENSMUSG00000030541	-0.5654	0.0272	0.1491	0.4395	-0.1616	0.0387
ENSMUSG00000030583	-0.1741	-0.3668	-0.2141	-0.1930	-0.6095	0.2443
ENSMUSG00000030602	0.9224	0.2552	-0.1046	-0.1809	-0.1459	-0.5619
ENSMUSG00000030603	0.0212	0.1371	-0.0319	-0.4547	0.0487	0.0070
ENSMUSG00000030610	-0.2187	-0.2299	-0.7479	-0.3479	0.1026	-0.1224
ENSMUSG00000030611	1.8639	1.8843	1.5594	1.5385	2.3505	2.8662
ENSMUSG00000030619	-0.0395	-0.5781	0.4424	0.2056	0.1713	-0.0897
ENSMUSG00000030653	0.4160	-0.3533	-0.2575	0.1259	0.4406	0.1314
ENSMUSG00000030657	-1.1144	-1.2011	-1.9961	-1.8149	-2.0875	-1.9941
ENSMUSG00000030672	-0.1024	-0.0643	0.1013	-0.0912	-0.2508	0.2472
ENSMUSG00000030677	-0.1604	-0.2220	-0.0691	0.9679	-0.0819	-0.4972
ENSMUSG00000030697	-0.3918	-0.1276	0.4481	0.0195	0.8724	0.2203
ENSMUSG00000030706	1.3466	1.5959	1.7473	2.0222	2.2838	2.5636
ENSMUSG00000030707	0.5444	0.3898	-0.1404	0.2220	-0.0115	0.1621
ENSMUSG00000030729	0.0064	-0.5038	0.1488	0.0550	-0.0058	-0.4049
ENSMUSG00000030730	-0.4539	0.9079	0.2267	-0.3107	-0.1325	0.2714
ENSMUSG00000030737	-0.2423	0.1055	-0.2476	-0.4575	0.0655	-0.2463
ENSMUSG00000030739	0.4756	-0.2087	-0.0457	0.0511	0.0152	0.0135
ENSMUSG00000030744	1.4705	1.6647	1.8302	2.1320	2.7071	3.1435
ENSMUSG00000030751	-0.5190	0.2273	-0.8450	-0.6045	-0.0358	-0.1583
ENSMUSG00000030774	-0.1297	-0.4820	-0.1696	0.1629	-0.1585	0.2997
ENSMUSG00000030795	0.3128	-0.0747	0.1331	-0.3453	0.0176	0.1453
ENSMUSG00000030798	0.2316	-0.2811	0.0487	0.0064	0.0087	0.4432
ENSMUSG00000030806	-0.4785	-0.2821	-0.2366	-0.1770	-0.3144	-0.2845
ENSMUSG00000030842	-0.0617	0.2006	0.1596	0.7107	0.0790	0.0506
ENSMUSG00000030868	-0.1351	0.1673	0.4517	0.0038	-0.1307	-0.2748
ENSMUSG00000030871	0.9054	1.8242	1.6238	2.5070	2.2538	2.0688
ENSMUSG00000030879	1.6164	2.0765	1.9574	1.6999	2.2475	2.8090
ENSMUSG00000030894	0.4020	-0.0921	-0.1407	-0.6900	0.0637	-0.5241
ENSMUSG00000030945	0.4456	-0.1787	0.2060	0.6197	0.0724	0.2402
ENSMUSG00000030972	-0.3030	0.0561	-0.3824	0.5256	-0.1239	-0.0453
ENSMUSG00000030978	0.6953	0.1466	0.4788	0.2478	-0.6313	-0.2496
ENSMUSG00000031073	0.0649	-0.6664	-0.0236	0.3111	0.1466	0.1611
ENSMUSG00000031078	-0.2811	0.3847	0.0115	-0.2213	-0.2237	0.0726
ENSMUSG00000031119	-0.3903	-0.0973	0.1947	-0.5411	0.2427	0.5417
ENSMUSG00000031133	-0.0335	0.4822	-0.1502	-0.2552	-0.4028	-0.3469
ENSMUSG00000031200	-0.8784	0.2747	-0.3043	-0.1116	-0.6097	0.8332
ENSMUSG00000031217	0.4260	-0.2356	-0.3130	0.7785	-0.4496	-0.3173
ENSMUSG00000031220	0.0079	0.6029	-0.3234	-0.0489	-0.0108	-0.1585
ENSMUSG00000031221	-0.0117	0.5135	0.2660	0.2698	0.3733	-0.1217
ENSMUSG00000031256	-0.2060	-0.4141	0.1085	0.3865	-0.4667	0.2327
ENSMUSG00000031264	0.0218	-0.0314	-0.2801	-0.1181	0.0177	0.5027
ENSMUSG00000031289	0.1868	-0.1459	0.1807	-0.5392	-0.5166	-0.3858
ENSMUSG00000031299	-0.0385	-0.7110	0.0221	-0.3963	-0.1404	-0.0510
ENSMUSG00000031304	0.0273	-0.3712	-0.7249	0.4502	0.1766	0.1205
ENSMUSG00000031320	1.2857	1.5350	1.4777	2.2060	2.1820	2.4671
ENSMUSG00000031328	-0.1014	-0.6885	-0.3979	0.2657	0.5902	-0.4329
ENSMUSG00000031343	-0.5703	-0.2807	0.4821	-1.1683	-0.0606	0.1029
ENSMUSG00000031367	-0.5371	0.1290	-0.1832	-0.2229	-0.0850	-0.0745
ENSMUSG00000031378	-0.0105	0.6476	-0.2820	0.4599	0.3563	-0.0112
ENSMUSG00000031383	-0.3239	0.2954	-0.2079	-0.6290	0.1410	-0.7424
ENSMUSG00000031403	0.0631	0.1486	-0.0538	0.0713	0.5040	0.4476
ENSMUSG00000031422	0.5844	-0.1716	-0.0435	-0.4777	0.7116	-0.1398
ENSMUSG00000031424	-0.3010	0.1975	0.4507	-0.2832	0.0065	-0.5107
